IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Middle_East,ARE,United Arab Emirates,4.E,Other,GWP_100_AR5_GHG,fossil,3.645353379,4.287613581,5.043031033,5.983056584,7.103792024,8.393125055,9.833513733,11.43498203,13.176229,14.97051948,16.70522303,18.30488144,19.73608148,21.02527528,22.22675936,23.41849792,24.66174854,25.97321783,27.34176807,28.76043814,30.21252145,31.68966468,33.2043978,34.77621185,36.42042123,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,38.156517,41.4757595,41.328252,41.861036,48.8609485,46.6036935,41.279189,57.1863005,68.428171,78.104586,46.60145056,46.60145056,46.60145056,44.48448057,42.46367845
Non-Annex_I,Middle_East,ARE,United Arab Emirates,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,GWP_100_AR5_GHG,fossil,29.78970338,34.11892823,37.04069818,45.92386244,48.12777357,57.61811015,72.06047769,86.51164477,96.66955893,97.35513657,138.4276292,157.1891764,164.9035836,158.6995665,187.309697,196.1400681,208.2818099,225.2400491,226.8316597,255.017166,258.2190354,286.5490922,268.534911,283.4086603,301.0612615,318.4308892,331.6878347,338.907438,341.7936406,344.2251698,333.225939,385.6930417,397.818566,400.4937266,395.9993493,412.8303841,409.7828683,447.3219833,514.566552,552.2201615,589.8106133,596.4519113,633.1355063,685.3442144,684.8422651,661.2145855,701.7661048,670.0792844,584.477303,629.5679962,628.9748223,648.832592,617.5578533,621.5611043,652.4811838
Non-Annex_I,Rest South America,ARG,Argentina,1.A.1.a,Main Activity Electricity and Heat Production,GWP_100_AR5_GHG,bio,3.41049696,3.41049696,4.35670285,3.35540114,3.43330361,3.73539981,3.43519696,3.72209905,3.67269905,5.7760038,5.85960209,5.09390114,6.51130095,9.39550038,6.68800361,7.08509715,7.32450057,6.05530095,7.08889962,6.06479924,8.57090133,8.39800114,8.26310152,5.7513038,6.00970342,7.22950285,10.68939981,12.04980266,12.37469734,11.58429658,16.3551962,15.32730114,23.45550323,27.99776334,33.56470287,36.73384249,31.27795186,35.2849911,37.68621679,39.17371136,42.79514582,43.82313291,45.92552001,48.3582762,36.60056287,45.08873266,48.85842959,55.65440292,43.67493916,59.36114683,82.47595567,80.24715993,99.00932592,99.39106672,99.43256659
Non-Annex_I,Rest South America,ARG,Argentina,1.A.2,Manufacturing Industries and Construction,GWP_100_AR5_GHG,bio,92.12041843,92.12041843,89.5877152,98.71531767,97.26561311,92.89181501,90.12921444,97.11931406,94.44601558,95.45681539,104.0790179,105.6389141,96.70511729,100.1042148,104.6946173,100.2182169,100.9839177,110.1134135,97.19151292,84.84341672,90.59091805,103.1679264,95.44692518,97.94837579,104.1526996,121.4347924,111.3975247,126.7616498,133.1567308,135.693214,129.9616953,128.3648724,110.4926496,124.1339175,122.7761862,118.9098885,104.7901286,99.00695857,101.4331804,98.00367911,88.87647817,93.63670263,89.89207662,81.38298886,93.23922225,82.89718724,89.21051409,103.2807465,115.7114897,112.0845375,80.81502021,97.73893549,62.46111759,67.9991508,65.27226444
Non-Annex_I,Rest South America,ARG,Argentina,1.A.3.b_noRES,Road Transportation no resuspension,GWP_100_AR5_GHG,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052570122,27.31744771,40.10173052,45.9029328,51.79060547,59.00291571,57.50545743,67.25739567,76.24061501,71.21625783,73.26577243,34.92224801,33.78704642,50.30012336,43.40250785,49.724997
Non-Annex_I,Rest South America,ARG,Argentina,1.A.3.e,Other Transportation,GWP_100_AR5_GHG,bio,3.3230962,3.3230962,3.2736962,2.30089696,1.27869772,1.17610304,0.97089791,0.71630076,0.1539038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Rest South America,ARG,Argentina,1.A.4,Residential and other sectors,GWP_100_AR5_GHG,bio,175.5058109,175.5058109,175.9223757,163.0053884,158.8378453,148.2127086,121.8262502,131.4509105,131.1026598,133.433329,131.3934835,138.7936227,134.8632035,160.7287232,175.6003734,172.7846909,127.6771,141.232441,141.2599316,122.4322239,109.4780665,131.9257621,168.0185417,188.6956023,148.4948558,146.0587058,145.7750833,131.9703574,142.6727568,166.1955238,159.1636389,122.6334993,131.9455822,154.230716,141.8366862,124.8128293,122.4573148,121.0196443,120.6689658,115.4548473,119.4517832,125.1198663,108.1155259,123.2706718,124.4029961,126.0343198,118.2973627,115.7054906,118.9073358,120.1814851,117.1658075,117.0767621,102.261437,85.0490695,85.0490695
Non-Annex_I,Rest South America,ARG,Argentina,1.B.1,Solid Fuels,GWP_100_AR5_GHG,bio,1464.213155,1438.500295,1277.112557,1111.976468,1003.25819,1112.576049,809.4803706,1166.256871,914.3246707,1011.460042,934.9234492,697.971011,559.7345959,681.741888,666.2282842,623.6955319,490.1377837,491.0326605,700.3400233,611.0661863,585.0459888,529.5161008,658.4245618,696.1054588,674.2903315,743.702462,739.7360195,585.0459888,594.9620949,696.1054588,577.113104,596.9453161,608.8443374,628.6765496,646.5252344,686.1893527,686.1893527,672.3071103,715.937671,751.6353468,743.702462,805.1820209,715.937671,870.627709,910.2918273,949.9559456,852.778718,805.7708833,800.5769793,814.9867602,806.8378535,818.1342828,639.1656533,594.9620929,594.9620929
Non-Annex_I,Rest South America,ARG,Argentina,1.B.2,Oil and Natural Gas,GWP_100_AR5_GHG,bio,,,,,,,,,,,,,,,,,,,,,,,,,0.1103997,0.1103997,0.1103997,0.27600225,0.27600225,0.27600225,0.3864018,0.3864018,0.3864018,0.3864018,0.3864018,0.993603,0.993603,10.2671976,38.032797,64.58999805,107.4245984,139.533,143.0892011,128.7468005,165.1421987,126.6689964,176.9544006,195.6521262,171.1985157,154.1701491,90.4173519,128.4114692,143.6019794,83.26093177,103.402256
Non-Annex_I,Rest South America,ARG,Argentina,3.C.1,Emissions from biomass burning,GWP_100_AR5_GHG,bio,598.9804976,656.9149223,648.5182935,757.3698743,749.4139371,759.1903996,841.536551,735.3038728,857.7483886,844.1720737,758.7098773,951.010136,1115.618666,1051.568972,1111.048497,975.7692384,941.1290718,885.662762,924.618673,806.6450195,927.9866583,1025.183109,1049.984556,1020.586733,1027.2154,1121.700519,1069.304202,1379.133279,1535.154178,1391.225428,1554.103895,1679.86181,1719.132281,1756.801647,1789.019604,2059.230498,1936.42572,2219.357549,2315.498251,1694.989251,2190.143993,2439.490489,2216.472383,2401.188881,2449.70516,2687.37411,2703.670052,2940.95585,2582.895695,3057.548313,3011.941501,2970.355541,3036.121692,2139.081523,2248.522185
Non-Annex_I,Rest South America,ARG,Argentina,4.C,Incineration and Open Burning of Waste,GWP_100_AR5_GHG,bio,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175725,0.01581525,0.162325969,0.228574294,0.221567259,0.214560225,0.24355485,0.5025735,0.660359906,0.818146313,0.856879031,0.944946544,1.136076769,1.146298106,1.237997269,1.3568313,1.464673366,1.572515433,1.680357499,1.788199566,1.896041632,2.003883698,2.111725765,2.219567831,2.503134288,2.989200998,3.293373283,3.293373283,3.293373283,3.508134374
Non-Annex_I,Rest South America,ARG,Argentina,1.A.1.a,Main Activity Electricity and Heat Production,GWP_100_AR5_GHG,fossil,19335.88043,19337.21517,21179.09041,19819.12816,18859.0775,18465.35385,19070.11399,21605.67042,18674.41413,20876.65776,18741.30195,17272.41754,15739.07287,17233.46245,15801.30165,14243.15197,17756.21823,18894.71428,25256.33866,24894.86635,18841.4978,20923.65699,19634.5228,20180.11474,20650.55732,21199.8138,24529.78961,22783.99297,25422.68788,30126.28344,29010.72694,26346.3592,23806.02129,27695.29091,34429.93408,36782.56347,39728.92317,39124.85065,43120.41153,40281.17719,42929.73133,48309.27435,50795.05093,48424.95433,50136.50211,52318.11462,53628.09224,50870.74909,47164.67388,40064.49697,39083.93758,47146.96494,45070.11995,41171.40465,39196.55559
Non-Annex_I,Rest South America,ARG,Argentina,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,GWP_100_AR5_GHG,fossil,9550.067164,9550.154771,10482.94278,10475.39763,9848.399919,9871.808496,9794.892747,10679.28112,10641.99502,11322.05149,11775.15833,11696.51303,12342.97095,12162.69644,11797.36471,12106.23154,12390.97338,12029.72268,12051.77561,12001.02852,10235.71183,11531.79869,11643.60411,10357.08302,9660.876609,8079.072698,8721.234401,10272.51653,12605.67173,12740.13458,13257.86673,13830.33361,13542.13975,14208.98367,14334.34557,13824.44485,14202.76653,15342.34421,16044.64365,17001.75476,16575.4977,16306.4964,16863.63879,16653.08468,16952.4145,17545.70332,17635.71624,17443.48906,17054.78996,16732.05692,15178.05472,15091.83343,15595.66346,14912.41239,15124.33948
Non-Annex_I,Rest South America,ARG,Argentina,1.A.2,Manufacturing Industries and Construction,GWP_100_AR5_GHG,fossil,17239.24987,17239.24987,15441.62729,16592.46162,17743.88505,16405.25383,17889.29775,15749.70327,17656.13613,17557.4273,16013.76664,14644.73309,15142.50732,15424.32013,17078.54106,14908.29671,14953.16271,17787.16076,15863.49279,14737.59647,14125.86651,14714.79272,15732.85913,15036.07771,17530.70126,17242.13416,17763.5296,20835.33626,20272.79697,18311.06424,17890.95532,17656.35511,17101.62998,19026.39048,20039.26712,20452.66442,22150.29979,21111.96313,20695.89416,17570.24068,19065.12519,20728.36365,19207.41156,21143.36803,21535.80741,21732.14046,19501.76928,19016.13598,20738.88569,20534.16197,19990.986,17190.17814,21605.70232,22314.30221,21533.03301
Non-Annex_I,Rest South America,ARG,Argentina,1.A.3.a,Civil Aviation,GWP_100_AR5_GHG,fossil,495.9814132,495.9814132,518.73725,445.0987559,564.1440885,573.9948835,558.0344043,638.3634139,737.866202,686.6139057,969.4248053,648.214216,860.2829992,799.2853419,943.9307634,722.3281076,872.5260445,1031.044585,931.6612337,838.4215297,766.9644793,707.8995888,891.0967132,798.173367,937.8045861,1121.14261,1496.927936,1363.404625,1388.294392,1363.510073,1245.485747,1313.800815,1158.459701,1223.702798,1285.804208,1307.552008,1233.05843,1279.696012,1379.079364,1344.904255,1518.991488,1522.06346,1540.704435,1537.632462,1525.170293,1550.024918,1602.841002,1697.969066,1820.620417,1875.154751,625.5154805,669.1842173,1320.965981,1639.74348,1655.200525
Non-Annex_I,Rest South America,ARG,Argentina,1.A.3.b_noRES,Road Transportation no resuspension,GWP_100_AR5_GHG,fossil,21328.74734,21314.38251,22744.62153,23944.88557,24076.72157,22177.97932,22355.07003,24162.63236,25173.99519,27419.89311,28872.72237,28945.17874,28761.25402,28858.7414,27939.08946,26162.4854,27222.28698,27742.69093,26094.15109,26129.70652,26922.10599,28649.52338,30496.75617,32678.95396,32009.14425,33112.87625,38245.10248,38466.87219,41115.67577,38612.26935,37093.6948,33825.98631,31371.00937,31725.06871,33788.41203,34170.21625,36660.30822,40042.90497,42174.02482,38627.6319,39852.29539,41125.36362,40445.20824,43538.66533,39992.31524,42208.04704,41768.97388,42887.28986,44263.31541,43642.69243,35045.2023,43908.3986,47904.18617,48244.90338,44573.88561
