Flow,Product,Region,Energy
f7_TES,p25_ADDITIVE,01_KOR,768.0051
f7_TES,p26_NONCRUDE,01_KOR,0.0
f7_TES,p27_REFINGAS,01_KOR,0.0
f7_TES,p28_ETHANE,01_KOR,0.0
f7_TES,p29_LPG,01_KOR,8352.7806
f7_TES,p30_NONBIOGASO,01_KOR,-10777.5962
f7_TES,p31_AVGAS,01_KOR,-20.4007
f7_TES,p32_JETGAS,01_KOR,0.0
f7_TES,p33_NONBIOJETK,01_KOR,-21113.6525
f7_TES,p34_OTHKERO,01_KOR,-579.0414
f7_TES,p35_NONBIODIES,01_KOR,-27812.2974
f7_TES,p36_RESFUEL,01_KOR,-4387.4551
f7_TES,p37_NAPHTHA,01_KOR,22125.6836
f7_TES,p38_WHITESP,01_KOR,-160.1952
f7_TES,p39_LUBRIC,01_KOR,-2016.3338
f7_TES,p40_BITUMEN,01_KOR,-3124.8568
f7_TES,p41_PARWAX,01_KOR,0.7834
f7_TES,p42_PETCOKE,01_KOR,-2.7497
f7_TES,p43_ONONSPEC,01_KOR,-1365.7533
f7_TES,p44_INDWASTE,01_KOR,2440.8015
f7_TES,p45_MUNWASTER,01_KOR,355.0813
f7_TES,p46_MUNWASTEN,01_KOR,530.8041
f7_TES,p47_PRIMSBIO,01_KOR,2005.3703
f7_TES,p48_BIOGASES,01_KOR,193.6601
f7_TES,p49_BIOGASOL,01_KOR,0.0
f7_TES,p50_BIOJETKERO,01_KOR,0.0
f7_TES,p51_BIODIESEL,01_KOR,639.2057
f7_TES,p52_OBIOLIQ,01_KOR,411.9116
f7_TES,p53_RENEWNS,01_KOR,0.0
f7_TES,p54_CHARCOAL,01_KOR,0.0
f7_TES,p55_NUCLEAR,01_KOR,38018.1008
f7_TES,p56_HYDRO,01_KOR,239.9893
f7_TES,p57_GEOTHERM,01_KOR,224.722
f7_TES,p58_SOLARPV,01_KOR,1117.4564
