Flow,Product,Region,Energy
f4_BUNKERS_MARINE,p2_BROWNCOAL_ND,01_KOR,0.0
f4_BUNKERS_MARINE,p3_ANTHRACITE,01_KOR,0.0
f4_BUNKERS_MARINE,p4_COKING_COAL,01_KOR,0.0
f4_BUNKERS_MARINE,p5_OTH_BITCOAL,01_KOR,0.0
f4_BUNKERS_MARINE,p6_SUB_BITCOAL,01_KOR,0.0
f4_BUNKERS_MARINE,p7_LIGNITE,01_KOR,0.0
f4_BUNKERS_MARINE,p8_PATENT_FUEL,01_KOR,0.0
f4_BUNKERS_MARINE,p9_COKE_OVEN_COKE_OTH,01_KOR,0.0
f4_BUNKERS_MARINE,p10_GAS_COKE,01_KOR,0.0
f4_BUNKERS_MARINE,p11_COAL_TAR,01_KOR,0.0
f4_BUNKERS_MARINE,p12_BKB,01_KOR,0.0
f4_BUNKERS_MARINE,p13_GASWORKS_GAS,01_KOR,0.0
f4_BUNKERS_MARINE,p14_COKE_OVEN_GAS,01_KOR,0.0
f4_BUNKERS_MARINE,p15_BLAST_FURNACE_GAS,01_KOR,0.0
f4_BUNKERS_MARINE,p16_OTH_RECOVGASES,01_KOR,0.0
f4_BUNKERS_MARINE,p17_PEAT,01_KOR,0.0
f4_BUNKERS_MARINE,p18_PEAT_PRODUCTS,01_KOR,0.0
f4_BUNKERS_MARINE,p19_OIL_SHALE,01_KOR,0.0
f4_BUNKERS_MARINE,p20_NATURAL_GAS,01_KOR,0.0
f4_BUNKERS_MARINE,p21_OIL_PRIM_PRODUCTS_ND,01_KOR,0.0
f4_BUNKERS_MARINE,p22_CRUDE_OIL,01_KOR,0.0
f4_BUNKERS_MARINE,p23_NGL,01_KOR,0.0
f4_BUNKERS_MARINE,p24_REFINERY_FEEDSTOCKS,01_KOR,0.0
f4_BUNKERS_MARINE,p25_ADDITIVES,01_KOR,0.0
f4_BUNKERS_MARINE,p26_HYDROCARBONS_OTHER,01_KOR,0.0
f4_BUNKERS_MARINE,p27_REFINERY_GAS,01_KOR,0.0
f4_BUNKERS_MARINE,p28_ETHANE,01_KOR,0.0
f4_BUNKERS_MARINE,p29_LPG,01_KOR,0.0
f4_BUNKERS_MARINE,p30_MOTOR_GASOLINE_NONBIO,01_KOR,0.0
f4_BUNKERS_MARINE,p31_AVIATION_GASOLINE,01_KOR,0.0
f4_BUNKERS_MARINE,p32_GASOLINE_JET,01_KOR,0.0
f4_BUNKERS_MARINE,p33_KEROSENE_JET_NONBIO,01_KOR,0.0
f4_BUNKERS_MARINE,p34_KEROSENE_OTHER,01_KOR,0.0
f4_BUNKERS_MARINE,p35_GAS_DIESEL_OIL_NONBIO,01_KOR,-1486.537
f4_BUNKERS_MARINE,p36_FUEL_OIL_RESIDUAL,01_KOR,-6832.054
f4_BUNKERS_MARINE,p37_NAPHTHA,01_KOR,0.0
f4_BUNKERS_MARINE,p38_WHITE_SPIRIT,01_KOR,0.0
f4_BUNKERS_MARINE,p39_LUBRICANTS,01_KOR,0.0
f4_BUNKERS_MARINE,p40_BITUMEN,01_KOR,0.0
f4_BUNKERS_MARINE,p41_PARAFFIN_WAXES,01_KOR,0.0
f4_BUNKERS_MARINE,p42_PETROLEUM_COKE,01_KOR,0.0
f4_BUNKERS_MARINE,p43_OTH_SEC_OIL_PRODS_ND,01_KOR,0.0
f4_BUNKERS_MARINE,p44_WASTE_INDUSTRIAL_NONREN,01_KOR,0.0
f4_BUNKERS_MARINE,p45_WASTE_MUNICIPAL_REN,01_KOR,0.0
f4_BUNKERS_MARINE,p46_WASTE_MUNICIPAL_NONREN,01_KOR,0.0
f4_BUNKERS_MARINE,p47_PRIMARY_SOLID_BIOFUEL,01_KOR,0.0
f4_BUNKERS_MARINE,p48_BIOGASES,01_KOR,0.0
f4_BUNKERS_MARINE,p49_BIOGASOLINE,01_KOR,0.0
f4_BUNKERS_MARINE,p50_BIODIESEL,01_KOR,0.0
f4_BUNKERS_MARINE,p51_KEROSENE_JET_BIO,01_KOR,0.0
f4_BUNKERS_MARINE,p52_LIQBIOFUEL_OTH,01_KOR,0.0
f4_BUNKERS_MARINE,p53_BIOFUEL_NONSPEC,01_KOR,0.0
f4_BUNKERS_MARINE,p54_CHARCOAL,01_KOR,0.0
f4_BUNKERS_MARINE,p55_RENEWABLES_TOTAL,01_KOR,0.0
f4_BUNKERS_MARINE,p56_MANUFACTURED_GAS_OUTPUT,01_KOR,0.0
f4_BUNKERS_MARINE,p57_HEAT_COMBUSTIBLES_NS,01_KOR,0.0
f4_BUNKERS_MARINE,p58_NUCLEAR,01_KOR,0.0
f4_BUNKERS_MARINE,p59_HYDRO,01_KOR,0.0
f4_BUNKERS_MARINE,p60_GEOTHERMAL,01_KOR,0.0
f4_BUNKERS_MARINE,p61_SOLAR_PV,01_KOR,0.0
f4_BUNKERS_MARINE,p62_SOLAR_THERMAL,01_KOR,0.0
f4_BUNKERS_MARINE,p63_TIDE_WAVE_OCEAN,01_KOR,0.0
f4_BUNKERS_MARINE,p64_WIND,01_KOR,0.0
f4_BUNKERS_MARINE,p65_OTH_ENSOURC,01_KOR,0.0
f4_BUNKERS_MARINE,p66_ELECTRICITY,01_KOR,0.0
f4_BUNKERS_MARINE,p67_HEAT,01_KOR,0.0
f5_BUNKERS_AVIATION,p1_HARDCOAL_ND,01_KOR,0.0
f5_BUNKERS_AVIATION,p2_BROWNCOAL_ND,01_KOR,0.0
f5_BUNKERS_AVIATION,p3_ANTHRACITE,01_KOR,0.0
f5_BUNKERS_AVIATION,p4_COKING_COAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p5_OTH_BITCOAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p6_SUB_BITCOAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p7_LIGNITE,01_KOR,0.0
f5_BUNKERS_AVIATION,p8_PATENT_FUEL,01_KOR,0.0
f5_BUNKERS_AVIATION,p9_COKE_OVEN_COKE_OTH,01_KOR,0.0
f5_BUNKERS_AVIATION,p10_GAS_COKE,01_KOR,0.0
f5_BUNKERS_AVIATION,p11_COAL_TAR,01_KOR,0.0
f5_BUNKERS_AVIATION,p12_BKB,01_KOR,0.0
f5_BUNKERS_AVIATION,p13_GASWORKS_GAS,01_KOR,0.0
f5_BUNKERS_AVIATION,p14_COKE_OVEN_GAS,01_KOR,0.0
f5_BUNKERS_AVIATION,p15_BLAST_FURNACE_GAS,01_KOR,0.0
f5_BUNKERS_AVIATION,p16_OTH_RECOVGASES,01_KOR,0.0
f5_BUNKERS_AVIATION,p17_PEAT,01_KOR,0.0
f5_BUNKERS_AVIATION,p18_PEAT_PRODUCTS,01_KOR,0.0
f5_BUNKERS_AVIATION,p19_OIL_SHALE,01_KOR,0.0
f5_BUNKERS_AVIATION,p20_NATURAL_GAS,01_KOR,0.0
f5_BUNKERS_AVIATION,p21_OIL_PRIM_PRODUCTS_ND,01_KOR,0.0
f5_BUNKERS_AVIATION,p22_CRUDE_OIL,01_KOR,0.0
f5_BUNKERS_AVIATION,p23_NGL,01_KOR,0.0
f5_BUNKERS_AVIATION,p24_REFINERY_FEEDSTOCKS,01_KOR,0.0
f5_BUNKERS_AVIATION,p25_ADDITIVES,01_KOR,0.0
f5_BUNKERS_AVIATION,p26_HYDROCARBONS_OTHER,01_KOR,0.0
f5_BUNKERS_AVIATION,p27_REFINERY_GAS,01_KOR,0.0
f5_BUNKERS_AVIATION,p28_ETHANE,01_KOR,0.0
f5_BUNKERS_AVIATION,p29_LPG,01_KOR,0.0
f5_BUNKERS_AVIATION,p30_MOTOR_GASOLINE_NONBIO,01_KOR,0.0
f5_BUNKERS_AVIATION,p31_AVIATION_GASOLINE,01_KOR,-0.446
f5_BUNKERS_AVIATION,p32_GASOLINE_JET,01_KOR,0.0
f5_BUNKERS_AVIATION,p33_KEROSENE_JET_NONBIO,01_KOR,-5632.698
f5_BUNKERS_AVIATION,p34_KEROSENE_OTHER,01_KOR,0.0
f5_BUNKERS_AVIATION,p35_GAS_DIESEL_OIL_NONBIO,01_KOR,0.0
f5_BUNKERS_AVIATION,p36_FUEL_OIL_RESIDUAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p37_NAPHTHA,01_KOR,0.0
f5_BUNKERS_AVIATION,p38_WHITE_SPIRIT,01_KOR,0.0
f5_BUNKERS_AVIATION,p39_LUBRICANTS,01_KOR,0.0
f5_BUNKERS_AVIATION,p40_BITUMEN,01_KOR,0.0
f5_BUNKERS_AVIATION,p41_PARAFFIN_WAXES,01_KOR,0.0
f5_BUNKERS_AVIATION,p42_PETROLEUM_COKE,01_KOR,0.0
f5_BUNKERS_AVIATION,p43_OTH_SEC_OIL_PRODS_ND,01_KOR,0.0
f5_BUNKERS_AVIATION,p44_WASTE_INDUSTRIAL_NONREN,01_KOR,0.0
f5_BUNKERS_AVIATION,p45_WASTE_MUNICIPAL_REN,01_KOR,0.0
f5_BUNKERS_AVIATION,p46_WASTE_MUNICIPAL_NONREN,01_KOR,0.0
f5_BUNKERS_AVIATION,p47_PRIMARY_SOLID_BIOFUEL,01_KOR,0.0
f5_BUNKERS_AVIATION,p48_BIOGASES,01_KOR,0.0
f5_BUNKERS_AVIATION,p49_BIOGASOLINE,01_KOR,0.0
f5_BUNKERS_AVIATION,p50_BIODIESEL,01_KOR,0.0
f5_BUNKERS_AVIATION,p51_KEROSENE_JET_BIO,01_KOR,0.0
f5_BUNKERS_AVIATION,p52_LIQBIOFUEL_OTH,01_KOR,0.0
f5_BUNKERS_AVIATION,p53_BIOFUEL_NONSPEC,01_KOR,0.0
f5_BUNKERS_AVIATION,p54_CHARCOAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p55_RENEWABLES_TOTAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p56_MANUFACTURED_GAS_OUTPUT,01_KOR,0.0
f5_BUNKERS_AVIATION,p57_HEAT_COMBUSTIBLES_NS,01_KOR,0.0
f5_BUNKERS_AVIATION,p58_NUCLEAR,01_KOR,0.0
f5_BUNKERS_AVIATION,p59_HYDRO,01_KOR,0.0
f5_BUNKERS_AVIATION,p60_GEOTHERMAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p61_SOLAR_PV,01_KOR,0.0
f5_BUNKERS_AVIATION,p62_SOLAR_THERMAL,01_KOR,0.0
f5_BUNKERS_AVIATION,p63_TIDE_WAVE_OCEAN,01_KOR,0.0
f5_BUNKERS_AVIATION,p64_WIND,01_KOR,0.0
f5_BUNKERS_AVIATION,p65_OTH_ENSOURC,01_KOR,0.0
f5_BUNKERS_AVIATION,p66_ELECTRICITY,01_KOR,0.0
f5_BUNKERS_AVIATION,p67_HEAT,01_KOR,0.0
f6_STCHANAT,p1_HARDCOAL_ND,01_KOR,0.0
f6_STCHANAT,p2_BROWNCOAL_ND,01_KOR,0.0
f6_STCHANAT,p3_ANTHRACITE,01_KOR,-27.532
f6_STCHANAT,p4_COKING_COAL,01_KOR,-492.513
f6_STCHANAT,p5_OTH_BITCOAL,01_KOR,-418.129
f6_STCHANAT,p6_SUB_BITCOAL,01_KOR,0.0
f6_STCHANAT,p7_LIGNITE,01_KOR,0.0
f6_STCHANAT,p8_PATENT_FUEL,01_KOR,0.0
f6_STCHANAT,p9_COKE_OVEN_COKE_OTH,01_KOR,-47.124
f6_STCHANAT,p10_GAS_COKE,01_KOR,0.0
f6_STCHANAT,p11_COAL_TAR,01_KOR,0.0
f6_STCHANAT,p12_BKB,01_KOR,0.0
f6_STCHANAT,p13_GASWORKS_GAS,01_KOR,0.0
f6_STCHANAT,p14_COKE_OVEN_GAS,01_KOR,0.0
f6_STCHANAT,p15_BLAST_FURNACE_GAS,01_KOR,0.0
f6_STCHANAT,p16_OTH_RECOVGASES,01_KOR,0.0
f6_STCHANAT,p17_PEAT,01_KOR,0.0
f6_STCHANAT,p18_PEAT_PRODUCTS,01_KOR,0.0
f6_STCHANAT,p19_OIL_SHALE,01_KOR,0.0
f6_STCHANAT,p20_NATURAL_GAS,01_KOR,358.917
f6_STCHANAT,p21_OIL_PRIM_PRODUCTS_ND,01_KOR,0.0
f6_STCHANAT,p22_CRUDE_OIL,01_KOR,-1550.487
f6_STCHANAT,p23_NGL,01_KOR,0.0
f6_STCHANAT,p24_REFINERY_FEEDSTOCKS,01_KOR,-147.717
f6_STCHANAT,p25_ADDITIVES,01_KOR,-2.495
f6_STCHANAT,p26_HYDROCARBONS_OTHER,01_KOR,0.0
f6_STCHANAT,p27_REFINERY_GAS,01_KOR,0.0
f6_STCHANAT,p28_ETHANE,01_KOR,0.0
f6_STCHANAT,p29_LPG,01_KOR,-72.924
f6_STCHANAT,p30_MOTOR_GASOLINE_NONBIO,01_KOR,162.419
f6_STCHANAT,p31_AVIATION_GASOLINE,01_KOR,2.17
f6_STCHANAT,p32_GASOLINE_JET,01_KOR,0.0
f6_STCHANAT,p33_KEROSENE_JET_NONBIO,01_KOR,-112.676
f6_STCHANAT,p34_KEROSENE_OTHER,01_KOR,-31.476
f6_STCHANAT,p35_GAS_DIESEL_OIL_NONBIO,01_KOR,94.534
f6_STCHANAT,p36_FUEL_OIL_RESIDUAL,01_KOR,303.136
f6_STCHANAT,p37_NAPHTHA,01_KOR,417.513
f6_STCHANAT,p38_WHITE_SPIRIT,01_KOR,1.184
f6_STCHANAT,p39_LUBRICANTS,01_KOR,17.625
f6_STCHANAT,p40_BITUMEN,01_KOR,-9.561
f6_STCHANAT,p41_PARAFFIN_WAXES,01_KOR,0.783
f6_STCHANAT,p42_PETROLEUM_COKE,01_KOR,-2.75
f6_STCHANAT,p43_OTH_SEC_OIL_PRODS_ND,01_KOR,-21.217
f6_STCHANAT,p44_WASTE_INDUSTRIAL_NONREN,01_KOR,0.0
f6_STCHANAT,p45_WASTE_MUNICIPAL_REN,01_KOR,0.0
f6_STCHANAT,p46_WASTE_MUNICIPAL_NONREN,01_KOR,0.0
