Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,CO2,CH4,N2O,CO2bio,C2F6,C3F8,C4F10,C5F12,C6F14,CF4,HCFC-141b,HCFC-142b,HFC-125,HFC-134,HFC-134a,HFC-143,HFC-143a,HFC-152a,HFC-227ea,HFC-23,HFC-236fa,HFC-245fa,HFC-32,HFC-365mfc,HFC-41,HFC-43-10-mee,NF3,SF6,c-C4F8
03_JPN,1.A.4,Residential and other sectors,122304.2808,968.20351796,1033.960447305,5836.048269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,1.A.5,Non-Specified,2550.337004,153.13345236,19.32398338,39.56484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,1.B.1,Solid Fuels,11395.10576,2025.20326456,0.2042670349999999,32.2338308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,1.B.2,Oil and Natural Gas,737.7922119,1622.51961872,0.0295994399999999,37.62173016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.A.1,Cement production,25632.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.A.2,Lime production,5490.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.A.3,Glass Production,443.9151157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.A.4,Other Process Uses of Carbonates,1102.13468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.B,Chemical Industry,14165.6179,130.891651912,889.29682143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.0,0.0,0.0,18.032,41.3835,0.0
03_JPN,2.C,Metal Industry,13479.54827,180.3724804,0.0,0.0,7.3208718,0.0,0.0,0.0,0.0,51.84809838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.5,0.0
03_JPN,2.D,Non-Energy Products from Fuels and Solvent Use,3178.530531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,2.E,Electronics Industry,0.0,0.0,0.0,0.0,834.2108097,125.0544785,0.0,0.0,0.0,1111.06932963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3873056,0.0,0.0,0.0,0.0,0.0,0.0,257.7427265,330.7896425,294.75444168
03_JPN,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.39889601,0.0,0.0,0.0,6658.191032400001,0.0,2964.1912742,0.0,289.0004736,31.671000000000003,175.135789,7.5536684,0.0,1756.1115,2144.252746568,710.443125312,0.0,0.0,0.0,0.0,0.0
03_JPN,2.G,Other Product Manufacture and Use,0.0,0.0,161.385530795,0.0,2.197134,2.20275,3.619648,0.0,0.0,0.0,0.0,482.22009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.2694985,0.0
03_JPN,3.A.1,Enteric Fermentation,0.0,20763.603868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.A.2,Manure Management,0.0,4940.099178,1208.49230374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.1,Emissions from biomass burning,0.0,30.353072036,7.447744439999999,608.2659279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.2,Liming,453.5142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.3,Urea application,164.5285415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,3093.85627245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,1081.492155875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,78.23876854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,3.C.7,Rice cultivations,0.0,12818.6223452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,4.A,Solid Waste Disposal,0.0,2024.58451048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,4.B,Biological Treatment of Solid Waste,0.0,92.203026468,94.076251065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,4.C,Incineration and Open Burning of Waste,3774.318789,9.68106804,411.09218231000006,4939.230453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,4.D,Wastewater Treatment and Discharge,0.0,3517.19011,1947.75067363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,4.E,Other,0.0,931.49356832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_JPN,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,2272.387933855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.1.a,Main Activity Electricity and Heat Production,787997.575,643.1038896800001,1789.60178049,2360.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,35457.57817,50.8376344,29.60082542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.2,Manufacturing Industries and Construction,275255.3968,458.96276328,611.6059526149999,923.944584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.3.a,Civil Aviation,17527.73,3.432016,129.92632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.3.b_noRES,Road Transportation no resuspension,153124.678,803.1847667200001,1543.357234725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.3.c,Railways,12285.92226,19.27590672,1247.85600635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.3.d,Water-borne Navigation,1924.344066,5.03246856,13.6082058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.3.e,Other Transportation,77621.59503,42.17752924,45.910940215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.4,Residential and other sectors,224753.09,1930.36569572,1095.80944682,8837.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.A.5,Non-Specified,5605.977604,8.80296522,572.8522595999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.B.1,Solid Fuels,46402.25269,103666.537744,2.2814274,272.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,1.B.2,Oil and Natural Gas,101461.0169,145297.543524,187.030298415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.A.1,Cement production,19992.12812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.A.2,Lime production,8682.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.A.3,Glass Production,1781.875341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.A.4,Other Process Uses of Carbonates,5233.784215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.B,Chemical Industry,49985.559,352.11135484,17674.378355700002,0.0,0.0,0.0,0.0,0.0,0.0,0.61251255,0.0,0.0,0.166425,0.0,0.0,0.0,0.0,0.0,0.0,15660.63073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.6782545,11.393145
04_RUS,2.C,Metal Industry,17492.28251,165.7480916,0.0,0.0,663.1376874,0.0,0.0,0.0,0.0,3625.9818075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.D,Non-Energy Products from Fuels and Solvent Use,9421.547868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,2.E,Electronics Industry,0.0,0.0,0.0,0.0,3.0893187,0.3204,0.0,0.0,0.0,15.27357078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15984,0.0,0.0,0.0007713738,0.0,0.0,0.0,0.0095634,0.6767976499999999,3.3027003
04_RUS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6239.15856257,0.0,6211.151087699999,0.0,5444.923228799999,140.390431446,479.2298347,372.4218868,0.0,0.0,553.0562948730001,37.238228016,0.0,0.0,0.0,0.0,153.94725666
04_RUS,2.G,Other Product Manufacture and Use,0.0,0.0,492.53233264,0.0,0.3392382,0.3382,0.557152,0.0,0.0,0.0,0.0,1019.3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10421.8276345,0.0
04_RUS,3.A.1,Enteric Fermentation,0.0,49952.528108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.A.2,Manure Management,0.0,10699.5261828,2899.8264127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.1,Emissions from biomass burning,0.0,1199.87608076,294.414038315,24045.13575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.2,Liming,5551.961905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.3,Urea application,442.9856337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,34019.1395475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,6109.3290959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,539.035544145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,3.C.7,Rice cultivations,0.0,917.8339212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,4.A,Solid Waste Disposal,0.0,62097.757988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,4.B,Biological Treatment of Solid Waste,0.0,58.032052400000005,41.19239447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,4.C,Incineration and Open Burning of Waste,0.0,3.05140836,0.222149235,9.221289011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,4.D,Wastewater Treatment and Discharge,0.0,27834.7045396,2693.15542755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,4.E,Other,0.0,862.99938256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04_RUS,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,5241.665616249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.1.a,Main Activity Electricity and Heat Production,13618.87083,4.103792308,586.22050313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,13.23786,0.0083482,0.007900975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.2,Manufacturing Industries and Construction,2492.793506,4.127894008,6.586281645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.3.a,Civil Aviation,10.82653,0.00211988,0.0802526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.3.b_noRES,Road Transportation no resuspension,1854.486906,8.807579368,8.3434561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.3.c,Railways,848.940112,1.233269044,79.36456035500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.3.d,Water-borne Navigation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.3.e,Other Transportation,10.322752,0.0305536,0.0433752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.4,Residential and other sectors,1469.692467,114.35893198800002,34.69525008,147.68652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.A.5,Non-Specified,2340.447348,203.145936,9.83571615,33.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.B.1,Solid Fuels,422.055991,18140.4473824,0.5979147300000001,154.71748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,1.B.2,Oil and Natural Gas,1776.865976,97.610496172,0.004356017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.A.1,Cement production,409.9158514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.A.2,Lime production,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.A.3,Glass Production,0.153900903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.A.4,Other Process Uses of Carbonates,0.240949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.C,Metal Industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.D,Non-Energy Products from Fuels and Solvent Use,20.80863939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,2.G,Other Product Manufacture and Use,0.0,0.0,0.2528367649999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.A.1,Enteric Fermentation,0.0,17609.441572800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.A.2,Manure Management,0.0,728.7146146,546.113122275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.C.1,Emissions from biomass burning,0.0,5.263624996,1.291537655,105.4813738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,9963.985560149998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,540.096379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,81.303851555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,4.A,Solid Waste Disposal,0.0,303.80783327999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,4.C,Incineration and Open Burning of Waste,0.869438106,0.754376784,0.06561020255,0.061035398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,4.D,Wastewater Treatment and Discharge,0.0,147.430316544,63.65504262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_MNG,4.E,Other,0.0,35.43855952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
