IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Northern_Africa,MAR,Morocco,3.C.1,Emissions from biomass burning,CO2bio,bio,103.8264678,119.0334767,117.9445936,92.71681543,116.7056695,96.55981349,127.8446535,86.45841391,113.381619,103.2468449,106.2528762,71.28339892,111.3539186,101.7869561,101.9178509,125.2704483,167.5274885,117.9069549,172.6021393,165.9999443,152.3690908,188.5623768,94.21160668,91.77364063,204.1574153,68.28828189,210.3577623,110.5180938,162.0144618,109.3591854,84.21955105,125.0789335,132.7308457,179.8693451,190.2047573,122.4254932,202.6042827,86.60352827,138.2226934,213.7980481,171.422917,193.9082612,136.5700156,210.9372804,162.9442655,241.800466,99.49142981,212.7182764,215.7642902,128.8158525,100.9920375,214.6699794,94.1261473,127.5571249,87.40791999
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.A.2,Manufacturing Industries and Construction,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.8,1.1,2.1,1.4,2.7,4.7,5.5,3.5,2.9,6.2,4.3,4.3,6.6,2.3,4.2564,8.0692,7.46,11.41791302,13.59353571
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.A.1.a,Main Activity Electricity and Heat Production,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,33.4,22.4,24,37.5,43.8,51.8,40,23,28.8656,45.2188,60.7946,58.9106,54.1972,72.4898,66.9432,64.8978,66.8334,100.3524,88.46466983,90.91395413
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.B.1,Solid Fuels,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.04352,0.34352,4.14352,2.84352,3.04352,3.87808,5.77232,3.24352,3.54352,1.84352,0.471561585,0.471561585
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.A.4,Residential and other sectors,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.6,302,247.8,279,275.9,2087,2215.3,2379.3,2411.85648,2570.15648,2600.35648,2807.85648,3072.55648,3063.5784,2591.8072,2390.51296,2545.01296,2091.36832,2071.563738,2071.563738
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.A.5,Non-Specified,CO2bio,bio,505.5311316,505.5311316,499.6800723,488.5632568,496.1695542,480.9563363,482.1269184,472.1800619,455.212193,456.9674491,461.6479263,473.3500449,487.3926747,469.8395267,498.5095142,507.7075354,472.1860585,504.9865829,474.3918104,436.1841447,260.2,260.9,261.1,260.8,260,258.7,258.2,255.3,246.4,243.5,249.4,252.3,290.4,337,287,4.8,5.9,5.1,4.4,2.1,0.5,0.2,0.1,,13,36.1,30.9,42.7,55,34.2,68.4,45.7,85.4,98.00022951,98.00022951
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",3.C.1,Emissions from biomass burning,CO2bio,bio,419.3742077,402.7118944,404.0750521,464.3927041,442.3064003,336.6988221,462.578744,448.6080925,474.2651574,395.5054157,423.9472001,381.4202647,456.7655031,443.2694334,428.6795593,454.7056591,454.5100361,477.7589498,479.6427255,491.6321316,448.4303955,373.3642566,399.9852798,583.32221,330.8448603,500.0560471,387.6859293,607.0222878,446.1955701,396.5408413,364.3712977,477.8233221,471.3460428,346.8973474,497.2738506,497.0817817,409.4542047,321.9795491,543.3518994,380.3359097,423.4555835,426.6022754,261.8643789,469.5623174,514.3982478,405.2675707,515.1828937,554.7379359,560.0328428,566.1214069,283.6585301,719.1853599,339.0031091,553.8741542,470.4550687
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",1.B.2,Oil and Natural Gas,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6,0.3,2.4,0.1,0.7,0.8,0.2,1.1,1.8,0.7,0.1,0.2,0.1,0.1,0.5,0.2,0.5,1.300260052,1.300260052
Non-Annex_I,Eastern_Africa,MDG,Madagascar,1.B.1,Solid Fuels,CO2bio,bio,,,,,,,,,,69.0536,176.5592,283.9648,399.1208,506.6264,629.4328,744.5888,867.3952,990.2016,1113.008,1243.4648,1320.2688,1450.7256,1604.2336,1765.392,1949.6016,2149.112,2348.3224,2561.5336,2780.4456,3025.9584,3262.3208,3535.0848,3650.8408,3988.9584,4294.7744,4615.3416,4957.5592,5341.2288,5758.6008,5999.9136,6332.3304,6694.2496,7102.4712,7519.8432,7986.9672,8463.892,7592.3576,7926.44956,7926.44956,9542.97668,9801.6392,10057.2278,10312.81628,10456.28232,10456.28232
Non-Annex_I,Eastern_Africa,MDG,Madagascar,1.A.1.a,Main Activity Electricity and Heat Production,CO2bio,bio,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,37.7,37.7,33.5,25.1,25.1,20.9,20.9,16.7,8.4,12.6,12.6,8.4,4.2,4.2,20.9,25.1,25.1,29.3,33.5,25.1,33.5,37.681,37.903,35.7,35.7,35.994,36.287,36.89387905,36.89387905
Non-Annex_I,Eastern_Africa,MDG,Madagascar,1.A.4,Residential and other sectors,CO2bio,bio,4695.7312,4695.7312,4781.1312,4883.0312,4951.2312,5034.7312,5164.5312,5257.5312,5400.8312,4879.6464,5049.2408,5324.2352,5528.5792,5706.2736,5889.3672,6079.2112,6271.0048,6477.2984,6663.392,6842.6352,8326.0312,8598.2744,8860.5664,9122.108,7918.6984,9534.6936,9777.5336,10064.8728,10361.8616,10694.1992,11003.788,11384.0744,11150.5688,11633.652,11992.9872,12344.5704,12711.404,13130.2352,13604.0144,13629.552,13830.236,14089.0176,14402.8472,14694.8264,15035.4536,15367.7296,19183.3072,19871.29352,20186.70152,20564.54808,20958.37368,21349.04924,21740.08168,22131.4876,22131.4876
