IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.4,Residential and other sectors,N2O,bio,0.000354829,0.00034315,0.000338773,0.000339435,0.000341029,0.0003263,0.000312508,0.000313304,0.000312662,0.000308227,0.000346043,0.000371085,0.00036983,0.000328971,0.000325104,0.000341345,0.000347543,0.000307159,0.00031031,0.000331202,0.000568339,0.000562993,0.000564563,0.000562861,0.000562451,0.000566402,0.000572309,0.000588332,0.000599304,0.000597276,0.00040905,0.000392665,0.000396328,0.000391154,0.000378782,0.000375292,0.000371378,0.000336017,0.00035636,0.000351541,0.000347345,0.000347528,0.000347742,0.000347925,0.000348139,0.000348323,0.000348445,0.000348567,0.000348689,0.000348781,0.000348903,0.000349056,0.000349209,0.000349209,0.000349209
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.5,Non-Specified,N2O,bio,2.57856E-05,2.53323E-05,2.51774E-05,2.83698E-05,2.82968E-05,2.76674E-05,2.30811E-05,2.28718E-05,2.24788E-05,2.14272E-05,2.10696E-05,2.21588E-05,2.22099E-05,2.09875E-05,3.13552E-05,3.51575E-05,3.59119E-05,3.49888E-05,3.43105E-05,3.33545E-05,0.000258985,0.00025753,0.000258009,0.000252719,0.00026361,0.000263118,0.000263131,0.000260617,0.000255912,0.000265946,0.000325198,0.000355498,0.000328761,0.000381348,0.000388365,0.000380682,0.000395417,0.000435488,0.000391765,0.000361606,0.00037531,0.000375701,0.000376158,0.000376549,0.000377005,0.000377397,0.000377657,0.000377918,0.000378179,0.000378374,0.000378635,0.000378961,0.000379287,0.000379287,0.000379287
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.B.1,Solid Fuels,N2O,bio,7.61922E-05,7.51558E-05,7.58566E-05,7.26725E-05,6.92667E-05,6.82017E-05,7.87479E-05,7.69658E-05,7.41352E-05,8.07593E-05,5.47984E-05,5.60387E-05,5.65552E-05,5.67462E-05,7.03671E-05,8.1456E-05,8.38572E-05,7.37483E-05,8.65785E-05,8.31476E-05,0.000266703,0.000268745,0.000254953,0.000250466,0.000243221,0.000251888,0.000281002,0.000295498,0.000295898,0.000292199,0.00049779,0.000486283,0.000497221,0.000484918,0.000472403,0.000459963,0.000449321,0.000438311,0.000429219,0.000417227,0.000406337,0.000407507,0.000408871,0.00041004,0.000411404,0.000412574,0.000413353,0.000414133,0.000414912,0.000415497,0.000416276,0.000417251,0.000418225,0.000418225,0.000418225
Non-Annex_I,Rest Central America,GLP,Guadeloupe,3.C.1,Emissions from biomass burning,N2O,bio,0.013000872,0.012318772,0.007374104,0.009338607,0.008062707,0.006878483,0.007637834,0.007121127,0.007438945,0.008212939,0.007115532,0.005907915,0.006147123,0.004590774,0.003578136,0.004406766,0.005261912,0.005275484,0.006346459,0.00607293,0.002670602,0.004617471,0.003661133,0.005528523,0.004426842,0.003162028,0.00423863,0.004633023,0.003525188,0.005620424,0.005268463,0.004140942,0.00526556,0.004479799,0.006327805,0.006320177,0.005524056,0.005535419,0.004861631,0.004917056,0.005190756,0.005096749,0.004660573,0.003590178,0.004822212,0.004989184,0.004868805,0.004745844,0.004727961,0.004724014,0.004720108,0.004715614,0.004684976,0.004654555,0.004639874
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.1.a,Main Activity Electricity and Heat Production,N2O,fossil,0.000708147,0.000707551,0.000931151,0.000886634,0.000777939,0.001015404,0.000865654,0.000966253,0.000932963,0.000892625,0.000891991,0.001189841,0.001399758,0.00136791,0.001692287,0.001543127,0.001616634,0.001964648,0.002294325,0.002548653,0.002391008,0.00240331,0.002386003,0.002634252,0.002797904,0.002816847,0.002780537,0.002883016,0.002922183,0.002921447,0.002220881,0.002301865,0.002431869,0.002612992,0.002531019,0.002575604,0.002951801,0.003268634,0.003203311,0.003409528,0.003762654,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.00415446,0.004146047,0.004305342
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.2,Manufacturing Industries and Construction,N2O,fossil,8.00302E-06,7.99629E-06,8.59157E-06,7.42584E-06,8.0206E-06,8.98762E-06,9.97648E-06,1.04085E-05,1.09065E-05,9.86144E-06,1.29247E-05,2.14627E-05,2.12165E-05,2.74827E-05,3.16314E-05,3.30233E-05,5.20127E-05,5.91651E-05,6.07239E-05,8.52975E-05,0.00020722,0.000197725,0.000150846,0.000152176,0.000154862,0.000166226,0.000158893,0.00014794,0.000150575,0.000160191,0.000104569,0.000124581,0.000285072,0.000250159,0.000221105,0.000185496,0.000183318,0.000177966,0.000139444,0.000174324,0.000220809,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243802,0.000243309,0.000252657
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.3.a,Civil Aviation,N2O,fossil,0.000110815,0.000110722,5.79292E-05,6.13826E-05,7.7112E-05,7.17837E-05,8.03745E-05,7.68092E-05,8.54672E-05,8.01653E-05,8.1843E-05,0.000119621,0.00015289,0.000148436,0.000146642,0.000210095,0.000211879,0.000277361,0.000295664,0.000427557,0.000526208,0.000586268,0.000499418,0.00049861,0.000651558,0.000695166,0.000763098,0.000978765,0.000827391,0.000868332,0.000820841,0.00064695,0.000644534,0.000641008,0.00060616,0.000609183,0.000635366,0.000701044,0.000730717,0.000660655,0.000745416,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000823036,0.000939717,0.000948576
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.3.b_noRES,Road Transportation no resuspension,N2O,fossil,0.000228093,0.000217322,0.000224769,0.00024222,0.000309611,0.000401792,0.000396555,0.000386095,0.000437232,0.000366829,0.000551763,0.000823378,0.001047426,0.001274802,0.001324217,0.001104577,0.001340702,0.001577524,0.001846747,0.001992528,0.005228834,0.006033021,0.005997646,0.006879343,0.006880576,0.008188538,0.009205885,0.011442969,0.015149763,0.018358571,0.007203829,0.007535691,0.007766122,0.008104365,0.007979565,0.008262521,0.01003771,0.010545851,0.010177929,0.010572079,0.012473455,0.013739629,0.013717171,0.013768459,0.013701975,0.0133556,0.015005097,0.015064524,0.013791433,0.013791433,0.013791433,0.013791433,0.013791433,0.013763507,0.014292312
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.3.d,Water-borne Navigation,N2O,fossil,,,,,,,,,,,,,,,,,,,4.09383E-06,4.26867E-06,0.000155654,0.000164721,0.000113895,0.000179999,0.000168168,0.000162075,0.000155425,0.000149581,0.000142307,0.000148666,0.000111126,0.000114765,0.000125148,0.000133008,0.000137509,0.000147237,0.000194783,0.000177327,0.000179321,0.00018034,0.000210438,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000232351,0.000247598,0.000230375
Non-Annex_I,Rest Central America,GLP,Guadeloupe,1.A.3.e,Other Transportation,N2O,fossil,,,,,,,,,,,,1.41842E-06,1.81291E-06,3.00839E-06,4.4826E-06,4.07213E-06,4.10517E-06,6.81555E-06,4.9126E-06,5.1224E-06,9.54382E-05,9.51108E-05,9.68121E-05,0.000107284,0.000110968,0.000113387,0.00011721,0.000116755,0.000122785,0.000122766,2.35505E-05,3.06144E-05,3.60966E-05,4.33569E-05,4.24123E-05,4.20174E-05,4.95152E-05,5.92411E-05,6.51348E-05,8.78896E-05,7.73662E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.54224E-05,8.52494E-05,8.85248E-05
