IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Mexico,MEX,Mexico,2.B,Chemical Industry,CH4,fossil,0.362825426,0.302505426,0.448542031,0.57297517,0.509068324,0.445511621,0.465347757,0.693494083,1.714653963,1.219574189,0.953489609,1.085105503,1.248211969,1.268302763,0.989212704,1.020536088,1.130572912,0.911231717,0.961878211,1.030311468,1.152782393,1.270000315,1.281258735,1.010556412,1.066243611,1.301660272,1.51255557,1.65214269,2.096351,2.0962688,1.74787148,1.69774004,1.79928594,1.86512288,1.79353288,1.66323288,1.74589721,1.43387039,1.60020564,1.41718371,1.61568535,1.89256586,1.87229927,1.89667288,1.88100288,1.81781088,1.64449888,1.68364988,1.75517342,2.091785487,2.265186345,2.348567001,2.379807586,2.311598921,2.308376411
Non-Annex_I,Mexico,MEX,Mexico,2.C,Metal Industry,CH4,fossil,2.53999,2.30808,2.425779,2.198968,1.88444,1.882339,1.637691,1.270637,1.191144,1.349813,1.059398,1.053578,0.685401,0.459174,0.685367,0.633005,0.564046,0.585746,0.584198,0.56917,0.586523,0.456133,0.410664,0.400398,0.412934,0.45621,0.509398,0.541856,0.557734,0.579974,0.584782,0.481679,0.4111,0.472213,0.526567,0.529212,0.469094,0.521376,0.583629,0.448085,0.607115,0.627371,0.640395,0.62982,0.689361,0.654364,0.641548,0.669305,0.685018,0.6256696,0.5688291,0.6439896,0.648918201,0.444913365,0.32542305
Non-Annex_I,Mexico,MEX,Mexico,3.A.1,Enteric Fermentation,CH4,fossil,1505.887294,1479.172784,1486.985432,1489.657112,1546.998202,1621.697203,1701.477258,1747.660764,1778.332532,1801.200078,1888.644,1968.341797,2025.742368,2058.740243,2089.284159,2166.188761,2213.624699,2158.912475,2168.763969,2290.587824,2242.769362,2225.620701,2180.023783,2227.890088,2209.73022,2175.551458,2123.165827,2161.022029,2185.722403,2146.451664,2179.705594,2188.978959,2238.694613,2249.380433,2240.892775,2308.080632,2321.343086,2343.615224,2374.35774,2409.703204,2436.718432,2469.406726,2418.092635,2461.645695,2507.775853,2558.245183,2578.751278,2612.906813,2647.963885,2676.470225,2706.639739,2730.621522,2754.818687,2775.322168,2756.675002
Non-Annex_I,Mexico,MEX,Mexico,3.A.2,Manure Management,CH4,fossil,111.062533,105.0810453,107.5643608,111.0030879,113.4920128,117.3885971,121.195735,124.1845082,125.6152295,132.3703523,138.1580042,142.5287812,145.8383568,148.6478619,152.4992255,157.4530993,157.5082559,160.1726863,160.8358907,164.4520814,160.8935032,162.6488095,161.4799102,186.0722395,185.4994335,194.4680363,193.2480918,201.5745999,199.0322023,207.2816837,207.9601746,216.8442909,221.7904646,225.6103951,232.6822322,242.0136014,250.9120692,253.448223,257.3109967,259.4439961,262.0272439,263.9026851,265.6622932,269.2679028,270.6791017,274.4746828,280.471225,284.1055862,289.7911605,295.3541943,300.2024309,305.5178336,308.5947819,312.8732562,316.7548914
Non-Annex_I,Mexico,MEX,Mexico,3.C.7,Rice cultivations,CH4,fossil,23.66094026,23.14575755,24.21215599,24.6409344,27.80345419,40.9874784,25.83605693,30.06223451,20.57194286,25.52063237,21.99857841,31.60414152,26.52675129,22.24810962,22.43290466,38.14520559,27.07717285,27.47143467,22.07744097,26.10590671,18.58928697,15.37120602,16.69287022,11.22802095,16.09721223,14.77655061,16.21049487,20.63542187,18.9356081,15.64625776,15.33356349,9.76128492,9.402823412,11.217846,11.59927392,11.06583409,13.35853985,12.91613774,9.346834821,10.31804926,8.089856468,6.563535106,6.291540549,6.496498909,8.074496515,8.10785806,8.376210604,8.490662284,9.18688722,7.862078459,9.647566906,8.226352176,7.773912933,7.527330446,7.097197277
Non-Annex_I,Mexico,MEX,Mexico,4.A,Solid Waste Disposal,CH4,fossil,416.7602193,494.5306843,520.1696408,546.9276911,574.479933,602.5450127,630.5873711,658.9468646,687.6782607,716.8223944,746.4214658,773.4867917,800.4085051,827.6055427,855.1455168,883.0945345,910.9380481,939.1025791,967.8236143,997.3574229,1027.883816,1061.899638,1096.019804,1127.418736,1165.213434,1178.067753,1214.68807,1255.537346,1292.856841,1323.924418,1359.46891,1383.08898,1405.545073,1432.175563,1467.008381,1500.156256,1540.452245,1466.147042,1446.09459,1407.37867,1393.221098,1377.25282,1359.34997,1355.75337,1354.225024,1353.609958,1349.094145,1309.171915,1332.29963,1348.408277,1364.295716,1412.634858,1462.686732,1487.553399,1512.842816
Non-Annex_I,Mexico,MEX,Mexico,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.019583006,0.019583006,0.020477414,0.021403899,0.022348789,0.023301208,0.024245121,0.025192859,0.026144357,0.027101282,0.028065107,0.02895124,0.029839131,0.030730527,0.031627943,0.032533766,0.033433214,0.034340263,0.035261834,0.03620729,0.038875682,0.039781897,0.040707743,0.041695747,0.042788441,0.04365867,0.044388222,0.045399128,0.046874591,0.047188659,0.047800436,0.049727372,0.060091603,0.079593239,0.080205016,0.099013086,0.100272628,0.100589967,0.171134133,0.185110142,0.208920393,0.213592148,0.215741549,0.533296619,0.542653711,0.551991078,0.561260939,0.570468707,0.57960903,0.588679782,0.597680308,0.60657624,0.615374894,0.624356132,0.633468448
Non-Annex_I,Mexico,MEX,Mexico,4.D,Wastewater Treatment and Discharge,CH4,fossil,76.09707809,79.93624058,85.66683476,92.30324595,97.13085284,101.3852936,108.0066784,113.1207342,124.3033219,127.0751161,131.0554144,137.5139076,146.8156851,153.5960336,153.2822221,158.6020013,158.3642702,159.8237717,164.5131476,161.5219773,161.6297787,162.4563133,159.7985784,191.2783113,159.2644072,164.6801072,164.7128365,161.7254628,162.9716231,155.1790646,151.3030204,148.1622194,150.8602468,154.3198379,156.253711,157.706271,159.7599653,159.9267757,163.9096175,163.6398911,165.2947521,168.0319288,169.0992121,174.9885416,174.3685997,174.8922768,177.3894044,182.3642722,181.1026058,188.4894061,192.3447199,195.220075,197.7546537,198.1866873,199.7272726
Non-Annex_I,Mexico,MEX,Mexico,4.E,Other,CH4,fossil,3.188729244,3.438601804,3.685820525,3.969454665,4.31505653,4.496232777,4.75010429,5.110913657,5.420192747,5.79171254,6.099041684,6.514305262,6.687275045,7.111313964,7.431528369,7.725679113,7.935041564,8.330246735,8.782791361,9.27548425,9.922773896,9.988962167,10.06801442,12.62865036,10.66913991,10.84269887,10.87309408,13.98898423,14.00198601,14.45531242,14.74961668,14.95350955,15.51783535,15.75327582,15.6657605,15.61069456,15.65701303,15.95999008,15.4448755,15.54650875,16.21697991,15.19995882,16.75912941,16.98632786,17.05022615,17.27880321,17.52468106,17.78013865,17.98568327,17.98568327,17.98568327,17.98568327,17.98568327,18.0267922,18.06799508
Non-Annex_I,Oceania,MHL,Marshall Islands,4.D,Wastewater Treatment and Discharge,CH4,fossil,0.033346671,0.035047624,0.036928478,0.038956787,0.040758662,0.042460309,0.044043088,0.045506998,0.047017807,0.048640406,0.050508115,0.052730574,0.055204578,0.057883873,0.060771994,0.063818505,0.067023408,0.070404694,0.073695724,0.076717232,0.07925269,0.081286634,0.082855701,0.084035713,0.084985056,0.085768624,0.086483756,0.087029586,0.08749253,0.0878077,0.088039352,0.088170755,0.088230201,0.088257202,0.088266214,0.088339046,0.088494957,0.08869372,0.088961332,0.089240349,0.089537732,0.089838989,0.090155118,0.090497007,0.090770623,0.091044559,0.091264663,0.091456225,0.091644507,0.091645559,0.091626784,0.091735842,0.091859228,0.092048606,0.092317315
