Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,CO2,CH4,N2O,F-gas,CO2bio,Calculated_Total_GHG,Official_AR5_Total,Difference
06_PRK,1.B.1,Solid Fuels,268.4510424,12740.46301892,5.775765365,0.0,901.4678372,13014.689826685,13924.7228971,910.0330704150001
06_PRK,1.B.2,Oil and Natural Gas,0.000726945,4.01790102,0.0,0.0,0.0,4.018627965,4.305620885,0.28699291999999943
06_PRK,2.A.1,Cement production,2288.221113,0.0,0.0,0.0,0.0,2288.221113,2288.221113,0.0
06_PRK,2.A.3,Glass Production,1.273306116,0.0,0.0,0.0,0.0,1.273306116,1.273306116,0.0
06_PRK,2.B,Chemical Industry,135.0,0.5544,0.0,109.52,0.0,245.07439999999997,227.3144,-17.759999999999962
06_PRK,2.C,Metal Industry,125.5087069,2.6609492,0.0,0.0,0.0,128.1696561,128.1696561,0.0
06_PRK,2.D,Non-Energy Products from Fuels and Solvent Use,96.81631562,0.0,0.0,0.0,0.0,96.81631562,96.81631562,0.0
06_PRK,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,2099.771716978,0.0,2099.771716978,2099.771721,4.022000211989507e-06
06_PRK,2.G,Other Product Manufacture and Use,0.0,0.0,0.0545420349999999,0.0,0.0,0.0545420349999999,0.054542105,7.000000010193297e-08
06_PRK,3.A.1,Enteric Fermentation,0.0,1510.451796,0.0,0.0,0.0,1510.451796,1510.451796,0.0
06_PRK,3.A.2,Manure Management,0.0,181.349728,147.22365228,0.0,0.0,328.57338028000004,328.5733804,1.199999815071351e-07
06_PRK,3.C.1,Emissions from biomass burning,0.0,46.749955252,11.47105394,0.0,936.8542623,58.221009192,58.2210091,-9.199999340125942e-08
06_PRK,3.C.2,Liming,17.39047619,0.0,0.0,0.0,0.0,17.39047619,17.39047619,0.0
06_PRK,3.C.3,Urea application,99.62855331,0.0,0.0,0.0,0.0,99.62855331,99.62855331,0.0
06_PRK,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,1023.81401256,0.0,0.0,1023.81401256,1023.814013,4.400000079840538e-07
06_PRK,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,220.690212575,0.0,0.0,220.690212575,220.6902127,1.2499998547355062e-07
06_PRK,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,12.428977265,0.0,0.0,12.428977265,12.42897732,5.499999922164989e-08
06_PRK,3.C.7,Rice cultivations,0.0,2076.5239264,0.0,0.0,0.0,2076.5239264,2076.523926,-4.000003173132427e-07
06_PRK,4.A,Solid Waste Disposal,0.0,2718.44016836,0.0,0.0,0.0,2718.44016836,2718.440168,-3.5999983083456755e-07
06_PRK,4.C,Incineration and Open Burning of Waste,10.81549366,9.132927412,0.7978765750000001,0.0,0.0,20.746297647000002,20.74629769,4.2999996452408595e-08
06_PRK,4.D,Wastewater Treatment and Discharge,0.0,1354.8295894,0.0,0.0,0.0,1354.8295894,1354.829589,-4.0000008993956726e-07
06_PRK,4.E,Other,0.0,33.197812228,0.0,0.0,0.0,33.197812228,33.19781223,2.000000165480742e-09
06_PRK,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,457.235286905,0.0,0.0,457.235286905,457.2352869,-5.000003966415534e-09
07_NAM,1.A.1.a,Main Activity Electricity and Heat Production,1794454.30115204,2105.336187024,8635.112546089,0.0,70052.63923584801,1805194.749885153,1805194.750603961,0.0007188080344349146
07_NAM,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,380467.673367838,455.608169408,282.08905456540003,0.0,343.421772,381205.3705918114,381205.370475538,-0.00011627341154962778
07_NAM,1.A.2,Manufacturing Industries and Construction,508768.804011373,1889.145459264,2461.196231485,0.0,273017.298328525,513119.145702122,513119.145680085,-2.2037012968212366e-05
07_NAM,1.A.3.a,Civil Aviation,188961.2589844,37.0066311468,1400.965322251,0.0,0.0,190399.23093779778,190399.230946355,8.55722464621067e-06
07_NAM,1.A.3.b_noRES,Road Transportation no resuspension,1608353.40082498,4126.310224125743,18069.95926087504,0.0,106177.139056873,1630549.6703099809,1630549.6703588415,4.886067472398281e-05
07_NAM,1.A.3.c,Railways,48697.026886,77.81407060000001,4979.623607995,0.0,1218.399324,53754.464564595,53754.46456429,-3.0500086722895503e-07
07_NAM,1.A.3.d,Water-borne Navigation,29909.964411988,81.708610942,220.6392151005,0.0,319.53102,30212.3122380305,30212.3122395,1.4694996934849769e-06
07_NAM,1.A.3.e,Other Transportation,61046.994816263,30.726237494400003,29.56362610065,0.0,0.0,61107.28467985805,61107.284677294,-2.5640474632382393e-06
07_NAM,1.A.4,Residential and other sectors,686672.82814987,10131.048627448,6897.704047113501,0.0,106488.950490014,703701.5808244316,703701.580845799,2.1367333829402924e-05
07_NAM,1.A.5,Non-Specified,2759.570263075,4.4009954604,278.6649120953,0.0,0.092592022,3042.6361706307,3042.636171091,4.6030027078813873e-07
07_NAM,1.B.1,Solid Fuels,19293.7904591,56812.4530988,0.0,0.0,0.237738923,76106.2435579,80164.275922,4058.0323640999995
07_NAM,1.B.2,Oil and Natural Gas,54707.018831106005,404254.342732156,169.07236061999998,0.0,115391.898886,459130.433923882,488005.74406841304,28875.310144531017
07_NAM,2.A.1,Cement production,49787.694063,0.0,0.0,0.0,0.0,49787.694063,49787.694063,0.0
07_NAM,2.A.2,Lime production,14156.25,0.0,0.0,0.0,0.0,14156.25,14156.25,0.0
07_NAM,2.A.3,Glass Production,1889.736776561,0.0,0.0,0.0,0.0,1889.736776561,1889.7367765610002,2.2737367544323206e-13
07_NAM,2.A.4,Other Process Uses of Carbonates,12548.8101351,0.0,0.0,0.0,0.0,12548.8101351,12548.8101351,0.0
07_NAM,2.B,Chemical Industry,84224.99480999999,1105.6727958360002,17405.935445755,4197.538102,0.0,106934.141153591,106332.02195000001,-602.1192035909917
07_NAM,2.C,Metal Industry,16309.678369,33.673676512,0.0,5156.42076318,0.0,21499.772808692,21499.772797999998,-1.0692001524148509e-05
07_NAM,2.D,Non-Energy Products from Fuels and Solvent Use,10948.887272073,0.0,0.0,0.0,0.0,10948.887272073,10948.887272073,0.0
07_NAM,2.E,Electronics Industry,0.0,0.0,0.0,4197.080528012,0.0,4197.080528012,4135.968022929999,-61.11250508200101
07_NAM,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,157332.835044384,0.0,157332.835044384,157327.59553000002,-5.2395143839821685
07_NAM,2.G,Other Product Manufacture and Use,0.0,0.0,4200.274165032,42122.415356,0.0,46322.689521032,46322.68951367,-7.362003088928759e-06
07_NAM,3.A.1,Enteric Fermentation,0.0,217999.0327585,0.0,0.0,0.0,217999.0327585,217999.032794487,3.598700277507305e-05
07_NAM,3.A.2,Manure Management,0.0,69082.882996008,4756.8475901985,0.0,0.0,73839.73058620651,73839.730593216,7.009482942521572e-06
07_NAM,3.C.1,Emissions from biomass burning,0.0,290.147463704,71.19359047600001,0.0,5814.463061865,361.34105418,361.341054302,1.2199996035633376e-07
07_NAM,3.C.2,Liming,3844.604762,0.0,0.0,0.0,0.0,3844.604762,3844.604762,0.0
07_NAM,3.C.3,Urea application,6988.613015000001,0.0,0.0,0.0,0.0,6988.613015000001,6988.613015000001,0.0
07_NAM,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,139432.403342975,0.0,0.0,139432.403342975,139432.403312746,-3.0229013646021485e-05
07_NAM,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,24763.496343975003,0.0,0.0,24763.496343975003,24763.496342331,-1.644002622924745e-06
07_NAM,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,1068.433990647,0.0,0.0,1068.433990647,1068.433990617,-2.999991011165548e-08
07_NAM,3.C.7,Rice cultivations,0.0,15016.027327868,0.0,0.0,0.0,15016.027327868,15016.027323466,-4.401999831316061e-06
07_NAM,4.A,Solid Waste Disposal,0.0,153229.49456141598,0.0,0.0,0.0,153229.49456141598,153229.494596165,3.474901313893497e-05
07_NAM,4.B,Biological Treatment of Solid Waste,0.0,2744.51005066,2198.005434715,0.0,0.0,4942.515485375,4942.5154855,1.2500004231696948e-07
07_NAM,4.C,Incineration and Open Burning of Waste,127.358254921,29.4090048644,71.46992999825,0.0,205.81677039,228.23718978365,228.23718988000002,9.635002129471104e-08
07_NAM,4.D,Wastewater Treatment and Discharge,0.0,28693.24700634,8507.17632187,0.0,0.0,37200.42332821,37200.423327094,-1.1160009307786822e-06
07_NAM,4.E,Other,0.0,4145.10365794,0.0,0.0,0.0,4145.10365794,4145.103657944,3.999957698397338e-09
07_NAM,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,15066.594268547502,0.0,0.0,15066.594268547502,15066.594267535,-1.0125022527063265e-06
07_NAM,5.B,Fossil fuel fires,4730.0,420.0,19.875,0.0,0.0,5169.875,5199.875,30.0
08_LAM,1.A.1.a,Main Activity Electricity and Heat Production,411321.882019195,1146.587860558952,2732.79596124082,0.0,88752.914565606,415201.2658409948,415201.2657860098,-5.4984993766993284e-05
08_LAM,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,127260.948305667,678.5333834300559,757.2350497738804,0.0,63526.867674,128696.71673887093,128696.716754205,1.5334066119976342e-05
08_LAM,1.A.2,Manufacturing Industries and Construction,239038.858205055,2678.336111533264,2794.007815432048,0.0,473569.021484069,244511.2021320203,244511.2021309124,-1.107895513996482e-06
08_LAM,1.A.3.a,Civil Aviation,16566.149484696,3.2448965948,122.8425115875,0.0,0.0,16692.2368928783,16692.236895682,2.803699317155406e-06
08_LAM,1.A.3.b_noRES,Road Transportation no resuspension,561675.991157262,2604.672780579562,7314.312097137879,0.0,76221.620517398,571594.9760349795,571594.97604089,5.9105223044753075e-06
08_LAM,1.A.3.c,Railways,5174.16785031,8.4829963708,529.7619331689999,0.0,310.9737072,5712.4127798498,5712.412780214,3.6419987736735493e-07
08_LAM,1.A.3.d,Water-borne Navigation,9797.433112581,25.4562811972,68.83314932185,0.0,0.0,9891.72254310005,9891.722542857,-2.4304972612299025e-07
08_LAM,1.A.3.e,Other Transportation,7161.069831695,3.7971254174000006,21.417383051,0.0,0.5078416,7186.2843401634,7186.284340045,-1.1839983926620334e-07
08_LAM,1.A.4,Residential and other sectors,144549.6204208,13710.56753358068,5981.672898049935,0.0,166283.851803925,164241.8608524306,164241.860843383,-9.047595085576177e-06
08_LAM,1.A.5,Non-Specified,7326.520314724,52.47875379012,17.906139767796002,0.0,386.559270054,7396.905208281916,7396.9052085661,2.841834430000745e-07
08_LAM,1.B.1,Solid Fuels,6994.042682660999,29373.100313396004,251.48072343,0.0,21216.367145449,36618.623719487005,38716.702317004,2098.078597516993
08_LAM,1.B.2,Oil and Natural Gas,55728.914450557,72655.375202592,156.27761367325,0.0,42447.1750632,128540.56726682224,133730.236922803,5189.669655980746
08_LAM,2.A.1,Cement production,64618.77294945,0.0,0.0,0.0,0.0,64618.77294945,64618.77294945,0.0
08_LAM,2.A.2,Lime production,9000.0,0.0,0.0,0.0,0.0,9000.0,9000.0,0.0
08_LAM,2.A.3,Glass Production,32.374207408,0.0,0.0,0.0,0.0,32.374207408,32.374207408,0.0
08_LAM,2.A.4,Other Process Uses of Carbonates,27958.822915919,0.0,0.0,0.0,0.0,27958.822915919,27958.822915919,0.0
08_LAM,2.B,Chemical Industry,30142.1780259,624.269268812,3144.57909512,3688.16,0.0,37599.186389832,37001.106384599996,-598.0800052320046
08_LAM,2.C,Metal Industry,11808.6867208,118.24057868,0.0,490.60492088999996,216.1714464,12417.532220370002,12417.532212879998,-7.4900035542668775e-06
08_LAM,2.D,Non-Energy Products from Fuels and Solvent Use,6322.848486746,0.0,0.0,0.0,0.0,6322.848486746,6322.848486746,0.0
08_LAM,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,65278.574131461,0.0,65278.574131461,65278.655909529996,0.08177806899766438
08_LAM,2.G,Other Product Manufacture and Use,0.0,0.0,475.848558725555,1927.546512865,0.0,2403.395071590555,2403.3950789210003,7.330445441766642e-06
08_LAM,3.A.1,Enteric Fermentation,0.0,797810.29363728,0.0,0.0,0.0,797810.29363728,797810.293531488,-0.0001057919580489397
08_LAM,3.A.2,Manure Management,0.0,25040.195343324,8688.280999327999,0.0,0.0,33728.476342652,33728.476347306,4.654000804293901e-06
08_LAM,3.C.1,Emissions from biomass burning,0.0,16076.43702822584,3944.681308266475,0.0,322166.694407381,20021.118336492316,20021.11833418,-2.312317519681528e-06
08_LAM,3.C.2,Liming,10153.628573648,0.0,0.0,0.0,0.0,10153.628573648,10153.628573648,0.0
08_LAM,3.C.3,Urea application,8009.255686264,0.0,0.0,0.0,0.0,8009.255686264,8009.255686264,0.0
08_LAM,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,214194.74423262,0.0,0.0,214194.74423262,214194.744211012,-2.1607993403449655e-05
08_LAM,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,28415.730625845,0.0,0.0,28415.730625845,28415.730629044,3.1989984563551843e-06
08_LAM,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,1486.5695109405,0.0,0.0,1486.5695109405,1486.569511199,2.584999947430333e-07
08_LAM,3.C.7,Rice cultivations,0.0,21818.916703892,0.0,0.0,0.0,21818.916703892,21818.916704675,7.830021786503494e-07
08_LAM,4.A,Solid Waste Disposal,0.0,154333.58243374398,0.0,0.0,0.0,154333.58243374398,154333.582430036,-3.7079735193401575e-06
08_LAM,4.B,Biological Treatment of Solid Waste,0.0,1540.4417245,1093.4385451115,0.0,0.0,2633.8802696115,2633.8802701590002,5.475003490573727e-07
08_LAM,4.C,Incineration and Open Burning of Waste,873.371323158,513.1130936120001,69.35296219185,0.0,7.0510825,1455.83737896185,1455.8373787530002,-2.088497694785474e-07
08_LAM,4.D,Wastewater Treatment and Discharge,0.0,88160.031810648,10119.581830985,0.0,0.0,98279.613641633,98279.613635414,-6.218993803486228e-06
08_LAM,4.E,Other,0.0,1715.679686112,0.0,0.0,0.0,1715.679686112,1715.679686105,-6.999925972195342e-09
08_LAM,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,14565.454188285,0.0,0.0,14565.454188285,14565.454187454,-8.310016710311174e-07
09_WEU,1.A.1.a,Main Activity Electricity and Heat Production,795020.90900837,2382.3557009084,8081.8413873804,0.0,189266.20708244,805485.1060966587,805485.106129638,3.2979296520352364e-05
09_WEU,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,170922.1929799,117.946943534,105.601998885,0.0,1299.68189888,171145.741922319,171145.7419240825,1.763517502695322e-06
09_WEU,1.A.2,Manufacturing Industries and Construction,390362.34395127,1228.4107796828,1639.00681254915,0.0,139861.69907736,393229.7615435019,393229.761546308,2.8060749173164368e-06
09_WEU,1.A.3.a,Civil Aviation,26335.83531901,5.15729837,195.24058009,0.0,0.0,26536.23319747,26536.233197859,3.890017978847027e-07
09_WEU,1.A.3.b_noRES,Road Transportation no resuspension,831752.6501665,1795.00421982,7385.1089393,0.0,46729.73801682,840932.76332562,840932.7632371869,-8.84330365806818e-05
09_WEU,1.A.3.c,Railways,4535.85391687,7.169898848,460.137385963,0.0,80.85493812,5003.161201681,5003.161201383,-2.980004865094088e-07
09_WEU,1.A.3.d,Water-borne Navigation,20916.73618381,54.7096075596,147.7219023756,0.0,64.40448192,21119.1676937452,21119.1676947317,9.864997991826385e-07
09_WEU,1.A.3.e,Other Transportation,4023.12867057,2.1745318840000003,6.81548859585,0.0,13.88969796,4032.11869104985,4032.1186919731,9.23249899642542e-07
09_WEU,1.A.4,Residential and other sectors,554891.1903768,14544.52413232,6589.2439424014,0.0,153867.46846028,576024.9584515214,576024.95843384,-1.7681391909718513e-05
09_WEU,1.A.5,Non-Specified,14961.88337344,70.93986129999999,21.0992893417,0.0,7.86798984,15053.9225240817,15053.922527904,3.822300641331822e-06
09_WEU,1.B.1,Solid Fuels,12726.870155672,10222.2473339,2.6434311800000003,0.0,384.48646152,22951.760920752004,23681.921446633,730.1605258809977
09_WEU,1.B.2,Oil and Natural Gas,11513.89337772,34106.60155154001,14.91446027505,0.0,42946.4802969,45635.40938953506,48071.59521581,2436.1858262749374
09_WEU,2.A.1,Cement production,91316.92819886,0.0,0.0,0.0,0.0,91316.92819886,91316.92819886,0.0
09_WEU,2.A.2,Lime production,20382.0,0.0,0.0,0.0,0.0,20382.0,20382.0,0.0
09_WEU,2.A.3,Glass Production,4339.300195489,0.0,0.0,0.0,0.0,4339.300195489,4339.300195489,0.0
09_WEU,2.A.4,Other Process Uses of Carbonates,9013.560361402,0.0,0.0,0.0,0.0,9013.560361402,9013.560361402,0.0
09_WEU,2.B,Chemical Industry,58538.2576147,572.2196956,18056.234587115,762.423688283,0.0,77929.135585698,77866.247868516,-62.88771718199132
09_WEU,2.C,Metal Industry,26542.93457675,221.294865428,0.0,2735.07590007,2.7553792,29499.305342248,29499.30535935,1.7102000128943473e-05
09_WEU,2.D,Non-Energy Products from Fuels and Solvent Use,10718.652386078,0.0,0.0,0.0,0.0,10718.652386078,10718.652386078,0.0
09_WEU,2.E,Electronics Industry,0.0,0.0,0.0,790.0531388753001,0.0,790.0531388753001,779.7309730000001,-10.322165875300016
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,79578.35941501883,0.0,79578.35941501883,79460.11855442,-118.2408605988312
09_WEU,2.G,Other Product Manufacture and Use,0.0,0.0,6305.863918499999,8888.56198409,0.0,15194.42590259,15194.425900694,-1.8959999579237774e-06
09_WEU,3.A.1,Enteric Fermentation,0.0,213456.94462554,0.0,0.0,0.0,213456.94462554,213456.94461355,-1.1989992344751954e-05
09_WEU,3.A.2,Manure Management,0.0,67634.644822556,13786.782846031,0.0,0.0,81421.427668587,81421.427669068,4.809990059584379e-07
09_WEU,3.C.1,Emissions from biomass burning,0.0,403.45340953764,98.9955127973,0.0,8085.078245707,502.44892233494,502.448921906,-4.289399839763064e-07
09_WEU,3.C.2,Liming,6710.000001602,0.0,0.0,0.0,0.0,6710.000001602,6710.000001602,0.0
09_WEU,3.C.3,Urea application,3633.927910701,0.0,0.0,0.0,0.0,3633.927910701,3633.9279107009997,-4.547473508864641e-13
09_WEU,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,116001.11295055,0.0,0.0,116001.11295055,116001.112955739,5.188994691707194e-06
09_WEU,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,23910.37289572,0.0,0.0,23910.37289572,23910.372898982998,3.2629977795295417e-06
09_WEU,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,2099.5388233655,0.0,0.0,2099.5388233655,2099.538823443,7.750031727482565e-08
09_WEU,3.C.7,Rice cultivations,0.0,2898.9480331,0.0,0.0,0.0,2898.9480331,2898.94803328,1.7999991541728377e-07
09_WEU,4.A,Solid Waste Disposal,0.0,102818.052394148,0.0,0.0,0.0,102818.052394148,102818.0523927,-1.448002876713872e-06
09_WEU,4.B,Biological Treatment of Solid Waste,0.0,3323.7322328560003,3129.100550855,0.0,0.0,6452.832783711001,6452.832783664,-4.7000867198221385e-08
09_WEU,4.C,Incineration and Open Burning of Waste,2463.04323016,669.493965532756,463.612954243,0.0,5872.217157901,3596.1501499357555,3596.150149674,-2.6175530365435407e-07
09_WEU,4.D,Wastewater Treatment and Discharge,0.0,19066.375229944,9585.840343155,0.0,0.0,28652.215573098998,28652.215572003,-1.095999323297292e-06
09_WEU,4.E,Other,0.0,11579.753091256,0.0,0.0,0.0,11579.753091256,11579.753091203,-5.299989425111562e-08
09_WEU,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,7997.083650902299,0.0,0.0,7997.083650902299,7997.0836516423005,7.400012691505253e-07
10_EEU,1.A.1.a,Main Activity Electricity and Heat Production,321137.457588,365.402419032,5017.892814495,0.0,29583.6979144,326520.752821527,326520.752883351,6.182398647069931e-05
10_EEU,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,27410.57518355,18.5146753848,23.1919277419,0.0,37.11370354,27452.2817866767,27452.281787187,5.102992872707546e-07
10_EEU,1.A.2,Manufacturing Industries and Construction,89697.2992602,306.70754021600004,407.619911955,0.0,22189.5038419,90411.626712371,90411.626711507,-8.640054147690535e-07
10_EEU,1.A.3.a,Civil Aviation,503.49006895,0.0987440314,3.738165154,0.0,0.0,507.3269781354,507.326978318,1.82599990239396e-07
10_EEU,1.A.3.b_noRES,Road Transportation no resuspension,170532.761951,461.06434310972,1378.0834206909,0.0,8080.70352024,172371.90971480063,172371.909704952,-9.848619811236858e-06
10_EEU,1.A.3.c,Railways,1546.28222944,2.4506300000000003,158.04428356850002,0.0,22.33461552,1706.7771430085002,1706.777143004,-4.500179784372449e-09
10_EEU,1.A.3.d,Water-borne Navigation,500.12345277,1.326711008,3.58753502,0.0,0.0,505.037698798,505.037698589,-2.090000066345965e-07
10_EEU,1.A.3.e,Other Transportation,1816.11924341,0.912690632,2.0142921625,0.0,0.0,1819.0462262045,1819.0462261349999,-6.950017450435553e-08
10_EEU,1.A.4,Residential and other sectors,97457.5062303,9537.719714684,2373.41670266,0.0,83020.2788922,109368.64264764401,109368.64263120001,-1.6443998902104795e-05
10_EEU,1.A.5,Non-Specified,1282.41287445,4.10146898,33.497608285000005,0.0,0.0,1320.011951715,1320.011951544,-1.7099978322221432e-07
10_EEU,1.B.1,Solid Fuels,12216.804011475,20850.870292728,2.314349675,0.0,285.8868824,33069.988653878,34559.336535211,1489.3478813330003
10_EEU,1.B.2,Oil and Natural Gas,3223.098840091,11266.933697432,1.53140326254,0.0,7493.02829438,14491.563940785538,15296.344917763001,804.7809769774631
10_EEU,2.A.1,Cement production,22730.3228201,0.0,0.0,0.0,0.0,22730.3228201,22730.3228201,0.0
10_EEU,2.A.2,Lime production,6984.0,0.0,0.0,0.0,0.0,6984.0,6984.0,0.0
10_EEU,2.A.3,Glass Production,761.9819855860001,0.0,0.0,0.0,0.0,761.9819855860001,761.9819855860001,0.0
10_EEU,2.A.4,Other Process Uses of Carbonates,6138.551239195001,0.0,0.0,0.0,0.0,6138.551239195001,6138.551239195001,0.0
10_EEU,2.B,Chemical Industry,16992.4404756,79.188096204,11606.884662195,0.0,0.0,28678.513233999,28678.51323508,1.0809999366756529e-06
10_EEU,2.C,Metal Industry,4833.1265089,56.187453616,0.0,1672.1865577199999,0.0,6561.500520236,6561.5005115,-8.735999472264666e-06
10_EEU,2.D,Non-Energy Products from Fuels and Solvent Use,2320.06615457,0.0,0.0,0.0,0.0,2320.06615457,2320.06615457,0.0
10_EEU,2.E,Electronics Industry,0.0,0.0,0.0,9.947397780000001,0.0,9.947397780000001,9.94739778,-1.7763568394002505e-15
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,0.0,0.0,0.0,18162.39430870104,0.0,18162.39430870104,18127.5369556,-34.857353101040644
10_EEU,2.G,Other Product Manufacture and Use,0.0,0.0,821.5150843299999,1993.29609898,0.0,2814.8111833099997,2814.81115671,-2.6599999728205148e-05
10_EEU,3.A.1,Enteric Fermentation,0.0,46288.6156796,0.0,0.0,0.0,46288.6156796,46288.615684,4.399997123982757e-06
10_EEU,3.A.2,Manure Management,0.0,9831.604792632,2740.629058985,0.0,0.0,12572.233851617,12572.2338523,6.829995982116088e-07
10_EEU,3.C.1,Emissions from biomass burning,0.0,233.293563048,57.2433280343,0.0,4675.128942745,290.53689108230003,290.536891083,6.999698598519899e-10
10_EEU,3.C.2,Liming,4108.866666676,0.0,0.0,0.0,0.0,4108.866666676,4108.866666676,0.0
10_EEU,3.C.3,Urea application,1236.87120378,0.0,0.0,0.0,0.0,1236.87120378,1236.87120378,0.0
10_EEU,3.C.4,Direct N2O Emissions from managed soils,0.0,0.0,38207.943836835,0.0,0.0,38207.943836835,38207.943841500004,4.665002052206546e-06
10_EEU,3.C.5,Indirect N2O Emissions from managed soils,0.0,0.0,6985.143366315,0.0,0.0,6985.143366315,6985.14336612,-1.9500021153362468e-07
10_EEU,3.C.6,Indirect N2O Emissions from manure management,0.0,0.0,503.682033535,0.0,0.0,503.682033535,503.682033832,2.969999854940397e-07
10_EEU,3.C.7,Rice cultivations,0.0,201.17424068,0.0,0.0,0.0,201.17424068,201.17424068000003,2.842170943040401e-14
10_EEU,4.A,Solid Waste Disposal,0.0,22593.24146688,0.0,0.0,0.0,22593.24146688,22593.2414668,-8.000279194675386e-08
10_EEU,4.B,Biological Treatment of Solid Waste,0.0,954.76965304,677.715958945,0.0,0.0,1632.485611985,1632.48561215,1.649998466746183e-07
10_EEU,4.C,Incineration and Open Burning of Waste,380.756028333,19.20163865704,15.5356551305,0.0,93.836198411,415.49332212054003,415.493322288,1.6745997299949522e-07
10_EEU,4.D,Wastewater Treatment and Discharge,0.0,11386.318286336,2149.91525375,0.0,0.0,13536.233540086,13536.2335405,4.140001692576334e-07
10_EEU,4.E,Other,0.0,3104.790602956,0.0,0.0,0.0,3104.790602956,3104.790602952,-3.999957698397338e-09
10_EEU,5.A,Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,0.0,0.0,2443.24167509,0.0,0.0,2443.24167509,2443.24167503,-6.000027497066185e-08
11_CAS,1.A.1.a,Main Activity Electricity and Heat Production,295497.68466900004,231.9524197592,795.0692685991,0.0,8242.62476324,296524.7063573583,296524.706339307,-1.80513015948236e-05
11_CAS,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,30650.69833645,35.0209981828,27.29768019675,0.0,126.69293,30713.01701482955,30713.017016981998,2.152446541003883e-06
11_CAS,1.A.2,Manufacturing Industries and Construction,89992.1924089,135.7161848,192.103596162,0.0,623.5072183999999,90320.01218986198,90320.012194603,4.74101398140192e-06
11_CAS,1.A.3.a,Civil Aviation,2093.62013905,0.4073135247999999,12.585285925,0.0,0.0,2106.6127384998,2106.612738456,-4.3799900595331565e-08
11_CAS,1.A.3.b_noRES,Road Transportation no resuspension,86202.681337,485.0848988468,1133.8477619735002,0.0,266.95741092,87821.61399782031,87821.613978018,-1.9802319002337754e-05
11_CAS,1.A.3.c,Railways,1093.56212279,1.6025926,99.9841309875,0.0,0.21018,1195.1488463775001,1195.148846406,2.849992597475648e-08
11_CAS,1.A.3.d,Water-borne Navigation,518.9185505400001,1.37257806,3.711563235,0.0,0.0,524.0026918350001,524.002691803,-3.2000116334529594e-08
11_CAS,1.A.3.e,Other Transportation,9836.18793079,4.9340017104000005,4.711394349000001,0.0,0.0,9845.8333268494,9845.833326572,-2.7740134100895375e-07
11_CAS,1.A.4,Residential and other sectors,135063.541076,3496.663694244,1249.2532639,0.0,15457.905221600002,139809.458034144,139809.458038963,4.819012247025967e-06
11_CAS,1.A.5,Non-Specified,14121.76181682,80.035813704,20.33598923,0.0,43.2201,14222.133619754,14222.133613790002,-5.963998773950152e-06
11_CAS,1.B.1,Solid Fuels,9398.120353264,27562.45279074,6.8971108245,0.0,1194.16824,36967.4702548285,38936.216879485,1968.7466246565018
11_CAS,1.B.2,Oil and Natural Gas,21212.886740789,79172.568936188,34.196944876325006,0.0,279.5298456,100419.65262185333,106074.83610925,5655.183487396673
11_CAS,2.A.1,Cement production,21777.1216676,0.0,0.0,0.0,0.0,21777.1216676,21777.1216676,0.0
11_CAS,2.A.2,Lime production,2988.0,0.0,0.0,0.0,0.0,2988.0,2988.0,0.0
11_CAS,2.A.3,Glass Production,331.962161649,0.0,0.0,0.0,0.0,331.962161649,331.962161649,0.0
11_CAS,2.A.4,Other Process Uses of Carbonates,7380.2743094,0.0,0.0,0.0,0.0,7380.2743094,7380.2743094,0.0
