Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
01_KOR,1.B.1,Solid Fuels,CH4,217.1535984,217.1733335,210.7283732,230.9159297,259.962448,287.2459753,266.5494829,279.2332074,277.130737,280.8254983,288.0423196,308.7809272,312.8526799,309.2462165,332.9201111,350.9059319,376.9778717,378.6764131,380.3951103,328.5235747,252.3096467,223.7798027,180.9004187,146.4452676,118.2731734,94.63272775,83.89160621,77.42133815,75.35367194,73.06000747,72.85235868,67.89531519,61.28101241,61.0942639,59.71161678,54.39196968,54.03497037,57.30273954,56.9018077,51.43896458,49.33646307,52.31854757,51.16911962,48.10774788,49.33201832,47.41515359,47.59253888,45.37439847,41.51229396,39.70685305,37.35269611,35.80489672,33.66069021,31.53409868,29.69071284
01_KOR,1.B.2,Oil and Natural Gas,CH4,3.077192537,3.077192537,3.238127649,3.839791237,3.962891308,4.313046461,4.946706752,5.458091066,5.97481574,6.537535288,6.424084683,6.366716142,6.174664717,6.796539329,7.200151825,7.551642384,8.437701949,8.5336692,10.2498817,11.81661206,12.30695853,16.1673695,19.80647943,21.21144967,22.92078238,25.96777377,30.28549089,35.61522774,34.5321175,36.73269383,38.10312627,38.11221574,36.955171135,36.796074645000004,39.43553588,42.038777904999996,44.114930875,45.61438455,46.40425736,47.075401595,49.395865935,52.743466010000006,54.85839337,55.820071505,61.22639033,67.648160315,71.86742619,76.48485030500001,80.117806645,82.34631123,82.25547141,85.81345952999999,91.9444412,94.78621328,98.666914518
01_KOR,2.B,Chemical Industry,CH4,0.732924848,0.726248588,0.818514664,0.820520791,0.817672626,0.817036605,0.874365091,1.113381011,1.395557217,1.521415163,1.338812891,1.124078354,1.024530372,0.992607164,0.815809286,0.80608802,0.810036212,0.852071124,0.861463371,1.067395611,1.532275589,2.246761454,2.816837902,2.363797447,2.485450987,2.349165087,2.592927549,2.934265281,3.079451772,2.80495376,3.143108465,3.096678188,3.225192689,3.304545309,3.383770572,3.474655133,3.479537247,3.695797113,4.02205251,4.274250219,4.403634678,4.442325692,4.632942838,4.750785913,4.884508065,4.898271685,4.91576748,5.038753836,5.02751062,5.136811201,6.882847677,7.382307873,7.401981353,6.297977232,6.465965337
01_KOR,2.C,Metal Industry,CH4,0.7979717,0.7323677,0.7883519,0.7350409,0.646128,0.76964,0.79531,0.553898,0.722494,0.986202,0.648983,0.997484,0.712034,0.666089,0.778828,0.771365,0.759999,0.87223,1.00874,1.17829,1.21026,1.429725,1.55651,1.744953,1.742644,1.83952,1.87798,1.956471,1.959222,1.95976,2.006647,2.006705,1.99654,1.94584,2.144145,2.09349,2.134037,2.280335,2.48769,2.410751,2.857535,3.39203,3.45507,3.38142,3.55264,4.02037,4.03573,4.05261,4.17512,4.038363,3.7857913,4.0905355,3.769272656,3.852530233,3.754334025
01_KOR,3.A.1,Enteric Fermentation,CH4,77.3762178,78.51321436,87.15894278,100.8080135,122.9119371,113.0698596,106.7638301,111.3304761,123.252883,123.5385595,113.6032436,108.1510226,128.2262626,166.6360211,200.6433371,226.1221944,218.4527689,191.9354613,169.9496332,172.3141948,178.3807424,191.8169219,217.9484454,246.0367132,262.7716302,286.7822937,310.7682135,305.748546,278.0597472,242.6065846,218.7443476,205.2444602,209.0361389,212.8871391,227.0046053,237.5671367,255.7955482,274.3209963,293.1588703,312.6382543,339.5637114,335.4708521,348.0722623,334.8302986,321.1085661,334.8119363,339.2047665,344.4797519,352.8836976,363.9201733,377.9580787,394.3673839,405.1586954,398.2713688,384.6662679
01_KOR,3.A.2,Manure Management,CH4,12.3383778,11.75125994,12.10848227,11.45499639,12.34236168,14.34893141,14.59539382,16.00177745,18.86716788,21.32587524,18.95925041,19.81213241,22.1044556,25.93094804,25.05751523,26.8896297,29.47957326,32.09001846,32.68960894,33.81772626,37.35378885,38.18386392,38.88068813,40.07573197,42.71263259,45.61355343,45.03980369,47.74369533,47.51358791,50.51472755,53.46847548,54.31062854,54.57415819,54.21893314,56.14447089,57.22815324,61.2455328,61.89705926,61.13416748,68.41095718,72.58616883,69.12326901,72.01471697,73.26309751,75.02626861,77.88560509,80.1501708,82.10453444,83.12147714,83.09254873,84.60350803,84.5627899,83.01806096,85.89675428,86.04398884
01_KOR,3.C.1,Emissions from biomass burning,CH4,0.185281397,0.18175875,0.181160611,0.181335976,0.185558766,0.197399993,0.207561625,0.202283705,0.213823164,0.206278964,0.156514551,0.18234367,0.180103173,0.187750793,0.19070231,0.18227813,0.178238693,0.177706648,0.187141577,0.184417612,0.17570013,0.162490821,0.159337878,0.146749938,0.149478786,0.142229482,0.152189967,0.153221715,0.145923756,0.150237029,0.150748424,0.15536691,0.143852208,0.133747715,0.142413216,0.1387054,0.134154791,0.128959149,0.135700461,0.135410704,0.123804473,0.12002485,0.116752217,0.119298981,0.118800955,0.118944889,0.115848217,0.110020106,0.108621159,0.106674923,0.101569943,0.109035317,0.106220265,0.104856336,0.103474353
01_KOR,3.C.7,Rice cultivations,CH4,367.241013,365.86788,364.935501,369.1639763,379.8377827,388.014606,398.4544947,416.2827756,418.3941533,411.3883639,370.4366742,399.3094517,392.7020852,406.6517806,411.9851779,411.9698943,411.9338025,414.9612439,422.983721,420.1532954,486.8026245,469.5021693,453.7871001,433.7693287,431.1034094,410.4907526,419.5751246,423.0899418,417.5964398,423.8188911,427.5511281,433.7665423,414.3419085,395.0608112,399.4188906,388.6027886,379.3430241,372.7429745,375.7127627,372.6967858,353.1352539,338.7804022,334.2728214,332.5845626,327.4360975,324.2124876,315.8897871,303.9518306,297.4813169,292.6272432,287.2889641,296.0820727,291.5344619,283.8989916,279.8891188
01_KOR,4.A,Solid Waste Disposal,CH4,41.78640082,49.22189937,52.65540025,56.22039942,59.89709974,63.66869933,68.00149916,72.50049883,77.13789946,81.95259872,86.97770009,92.01619908,97.25090007,102.6709984,108.2180006,113.8410007,119.9049999,126.0849986,132.3819996,138.8730003,145.6250014,152.8520015,159.1749999,165.8069987,173.4049977,181.4150024,186.9969979,184.1356786,182.4519174,185.8790194,189.0075555,190.7035215,193.0693041,193.9051226,195.1046696,195.9261751,196.2333076,196.5925718,197.7953786,196.2616979,196.5300742,195.6975974,194.2923103,193.0233653,191.8692524,190.490147,193.301144,196.1497134,198.8783886,203.3044352,207.6855531,210.8398019,214.0419562,215.6255626,217.2208854
01_KOR,4.B,Biological Treatment of Solid Waste,CH4,2.842217678,3.004391465,3.17075249,3.340433419,3.51213074,3.684803669,3.878769679,4.073655901,4.270650407,4.471831487,4.678789018,4.883724495,5.09471456,5.3097282,5.525486426,5.739469211,5.964736365,6.187768231,6.410833862,6.637714678,6.871376732,7.026884287,7.187453208,7.351806806,7.517698734,7.683303257,7.788533277,7.891989927,7.99248317,8.088617459,8.179340798,8.271367524,8.357875806,8.439260365,8.516275207,8.589635482,8.635190546,8.677180565,8.717484773,8.758507751,8.802010788,8.829576331,8.859876388,8.891805931,8.923572471,8.953813535,8.984044895,9.01284185,9.556,9.583471317,9.609589087,9.639354582,9.668916125,9.800130979,9.933126524
