1.A.3.e,CH4,15_SAS,1.085751408
1.A.4,CH4,15_SAS,54348.584351068
1.A.5,CH4,15_SAS,833.4199649524
1.B.1,CH4,15_SAS,60532.363395980006
1.B.2,CH4,15_SAS,23687.3992532576
2.B,CH4,15_SAS,93.070649756
2.C,CH4,15_SAS,234.4514144
3.A.1,CH4,15_SAS,603780.5291307999
3.A.2,CH4,15_SAS,50207.44443862
3.C.1,CH4,15_SAS,12890.09466402
3.C.7,CH4,15_SAS,139106.401728392
4.A,CH4,15_SAS,46607.469471528
4.B,CH4,15_SAS,1393.422638888
4.C,CH4,15_SAS,3.930335052
4.D,CH4,15_SAS,114786.50006633598
4.E,CH4,15_SAS,1142.67631702
5.B,CH4,15_SAS,1260.0
1.A.1.a,CH4,16_APC,1010.623582554852
1.A.1.bc,CH4,16_APC,90.887773648
1.A.2,CH4,16_APC,1244.436335632
1.A.3.a,CH4,16_APC,3.2304069868
1.A.3.b_noRES,CH4,16_APC,1999.8690930344
1.A.3.c,CH4,16_APC,3.718459472
1.A.3.d,CH4,16_APC,35.174522012000004
1.A.3.e,CH4,16_APC,0.4916011324
1.A.4,CH4,16_APC,8971.5610979484
1.A.5,CH4,16_APC,13.4117460087324
1.B.1,CH4,16_APC,196213.163383468
1.B.2,CH4,16_APC,38445.01442577404
2.B,CH4,16_APC,492.79156402000007
2.C,CH4,16_APC,164.06707799999998
3.A.1,CH4,16_APC,77152.463619448
3.A.2,CH4,16_APC,13929.472923604
3.C.1,CH4,16_APC,10304.466341204
3.C.7,CH4,16_APC,144674.261904592
4.A,CH4,16_APC,44262.346842952
4.B,CH4,16_APC,58.80638358
4.C,CH4,16_APC,1016.366879724
4.D,CH4,16_APC,64469.88058285599
4.E,CH4,16_APC,1040.860777068
1.A.1.a,CH4,17_ANZ,134.630970124
1.A.1.bc,CH4,17_ANZ,36.888213908
1.A.2,CH4,17_ANZ,180.012298984
1.A.3.a,CH4,17_ANZ,1.932722204
1.A.3.b_noRES,CH4,17_ANZ,278.071983784
1.A.3.c,CH4,17_ANZ,5.549613216
1.A.3.d,CH4,17_ANZ,6.586625499999999
1.A.3.e,CH4,17_ANZ,1.130992352
1.A.4,CH4,17_ANZ,523.611495428
1.A.5,CH4,17_ANZ,14.522315304
1.B.1,CH4,17_ANZ,36122.71840268
1.B.2,CH4,17_ANZ,14733.073901140002
2.B,CH4,17_ANZ,117.03304186
2.C,CH4,17_ANZ,16.0583892
3.A.1,CH4,17_ANZ,94809.5589028
3.A.2,CH4,17_ANZ,8802.2369092
3.C.1,CH4,17_ANZ,468.290246452
3.C.7,CH4,17_ANZ,33.8954364
4.A,CH4,17_ANZ,16364.842625600002
4.B,CH4,17_ANZ,168.292385044
4.C,CH4,17_ANZ,86.19984287599999
4.D,CH4,17_ANZ,2286.06094248
4.E,CH4,17_ANZ,326.894172864
5.B,CH4,17_ANZ,16.8
1.A.1.a,N2O,01_KOR,3784.30871731
1.A.1.bc,N2O,01_KOR,16.193799935
1.A.2,N2O,01_KOR,238.596419455
1.A.3.a,N2O,01_KOR,24.5093518
1.A.3.b_noRES,N2O,01_KOR,1547.747336555
1.A.3.c,N2O,01_KOR,28.748715005
1.A.3.d,N2O,01_KOR,8.54671799
1.A.3.e,N2O,01_KOR,0.008968342
1.A.4,N2O,01_KOR,148.435689405
1.A.5,N2O,01_KOR,7.753588095
1.B.2,N2O,01_KOR,0.0055279
2.B,N2O,01_KOR,1238.9705325
2.G,N2O,01_KOR,0.10883921
3.A.2,N2O,01_KOR,1229.7031947100002
3.C.1,N2O,01_KOR,0.7328961900000001
3.C.4,N2O,01_KOR,2687.626343
3.C.5,N2O,01_KOR,677.504508555
3.C.6,N2O,01_KOR,60.327144
4.B,N2O,01_KOR,190.471492485
4.C,N2O,01_KOR,98.870120675
4.D,N2O,01_KOR,920.50927562
5.A,N2O,01_KOR,1205.69173604
1.A.1.a,N2O,02_CHN,49432.34171734
1.A.1.bc,N2O,02_CHN,752.251410255
1.A.2,N2O,02_CHN,6408.837796579999
1.A.3.a,N2O,02_CHN,605.2118389
1.A.3.b_noRES,N2O,02_CHN,19366.52587315
1.A.3.c,N2O,02_CHN,864.901685425
1.A.3.d,N2O,02_CHN,539.55381604
1.A.3.e,N2O,02_CHN,12.388495865
1.A.4,N2O,02_CHN,9004.476035515001
