Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
07_NAM,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CO2,324412.48757999996,322713.47565000004,340021.50321999996,382643.71729,367452.58493,313925.22180999996,316357.97662,325050.41139,323257.04176,311394.04352,267286.56649,250210.32971,257106.0883,250528.83816,257740.86354,258061.19705,265032.71767,282654.68444,291299.19168,289051.71236999996,300099.29597,290103.66115,296144.51114,297817.75211,295858.0802,301208.24376,310363.85559000005,310480.69856,314948.87781000003,307172.35524,313255.2497293,308774.474195801,345789.6201984,350544.17672436,342467.22900386,354249.52599801,364079.8061911,372923.17117309,364294.49140945997,355024.11470131,360386.2453837,338319.1665674,345765.31762905,356052.14752816,359603.18190164,359621.1028087,360358.46465849003,355634.416683243,371140.772290718,380467.673367838,360285.307372156,371520.063365267,378960.94791628997,385658.209386994,393119.084310625
07_NAM,1.A.2,Manufacturing Industries and Construction,CO2,1186393.1291971419,971552.995064392,993826.448130108,1041909.777956854,987170.354382145,846583.896836779,893941.099312179,953135.54540149,918643.929504921,996122.8330197991,956497.316844852,927164.198398071,789294.078650483,721643.764540115,790132.145649136,782783.974760823,755785.38125034,773344.106205035,800959.422461248,756588.9313266999,682227.982079844,642658.4669134209,592409.075811932,607034.702764689,612661.698420902,565754.82457599,568440.040698396,588863.093357596,592625.2427633731,579934.257531274,650558.6391709701,617416.326674407,568972.9592622491,566923.5504157,595229.1032607739,544422.352273474,560346.067465934,551300.578242567,538513.016135946,463737.592362821,526549.418899212,500188.562328306,504116.88915216597,499116.467190893,501168.519119391,497027.63849179,507159.934100142,498567.262963241,522883.98397500697,508768.804011373,500110.203170334,511257.547928519,522422.207714611,507554.036353932,509843.88541029405
07_NAM,1.A.3.a,Civil Aviation,CO2,138399.538359197,142975.02272210698,145492.881106703,147698.197235553,141170.33098262502,145917.831165925,142434.53678275298,145480.148579425,148393.331255156,157233.726970072,157342.26230973398,147913.848615803,145946.83126816098,151432.884945466,169686.01646031698,178205.598979386,178558.940938127,184068.040414061,191607.532497978,196077.980397921,200259.266776793,191932.58807770998,186660.58406397,188259.520031311,197209.224515157,192958.94553838202,202904.77915812802,200947.05618665498,203956.620166032,207666.043073745,217463.05621832,207984.650070481,191149.98529748898,189045.05699805898,189308.301020246,192372.123378275,182826.788644242,180522.46284553202,166334.98818919001,150504.664277051,153885.353536755,154028.230611342,153398.427367578,156600.01012858,160067.81026738,166930.169494653,172950.409565613,182535.66891972302,185972.049180826,188961.2589844,116717.925172773,147626.50543989302,169244.087132204,180707.630199587,185102.425577087
07_NAM,1.A.3.b_noRES,Road Transportation no resuspension,CO2,878459.328430127,923117.585936588,990751.8063613999,1049510.401349199,1036418.233127599,1060490.439363209,1121668.09972749,1160211.207038091,1208001.2627641258,1175786.026134813,1115715.115583857,1118386.670633399,1103795.757643182,1127667.078376806,1136417.809156876,1141543.052853293,1169246.163861848,1208160.3472841112,1261744.343282611,1269987.9777303599,1247497.3548317002,1229719.4206431601,1266307.70307161,1293137.54279966,1340882.89768566,1377700.3636185569,1409508.941158215,1441528.821041255,1488883.230324106,1533683.266499048,1553347.705877494,1565222.678358882,1611614.9663780641,1646810.203714041,1664442.4010094951,1675362.401775742,1677877.593926552,1685386.92345603,1611406.64409924,1547270.185024569,1603219.1950598399,1538927.664829936,1503794.800360034,1545378.542260734,1538965.56966912,1589504.81202715,1592981.4536386798,1600580.89198037,1623265.145578939,1608353.40082498,1416061.4173718072,1536060.828538275,1551347.863223029,1523470.073401913,1522683.26613617
07_NAM,1.A.3.c,Railways,CO2,45416.828326,44250.842642,49396.927953,52693.150007,53315.667101,48238.936678,49835.826274,50005.50357,50697.851213,52203.036028,49914.767782,48333.422378999996,43852.179209999995,37571.690688999995,40581.749798,37828.284029,35884.775407,36715.067176,38908.991308,38785.836099,38691.181553,36320.529827,38861.641127,35831.247793,37611.603996,38334.479188,38804.821342999996,36730.895716,33896.215236000004,33567.922433,36686.702639,35749.174537,36427.856533,36550.966281,38789.038095,43410.388313,47946.508629,46860.617663,38388.142201,29754.677093000002,32381.018175999998,41554.272396,37598.977401,40020.135569,40569.39432,42753.803099,41731.045148,41871.889134,49689.21258,48697.026886,39041.084573,40625.544665,40699.949295,34678.010929000004,34702.610414
07_NAM,1.A.3.d,Water-borne Navigation,CO2,19257.0436296,20061.822220899998,17500.750792900002,15544.27937198,13946.01774425,12157.017458319999,12758.89741963,12058.00187927,12222.51981524,8618.88860086,9777.62545143,11203.57324247,9632.23521835,6955.160849039999,15429.63179367,17874.236689470003,15939.44247615,16957.10339904,17419.986972077,17272.842809757,15970.652823755001,15573.871438531,17251.704283839,16610.311403658,12794.343822956,13733.697471367,13204.590681547,12861.627186503,13090.231222022001,13928.266321063998,14624.373936244,13836.111225274999,14324.919232442,15290.765825903,15468.803764246,17776.584969474,16952.594009613,17269.114475645,16254.678898867001,19647.666095285,16720.154252649,27169.482348943002,29007.94025196,27829.835381569002,27297.179486016998,29095.804069546,28879.798186231,27652.753045229,29444.814982461998,29909.964411988,22999.215681444002,26560.716020967,26857.64214381,24307.902673766,24505.281101961
07_NAM,1.A.3.e,Other Transportation,CO2,39628.0863,40748.4594,41881.30353,39570.17427,36452.56824,31679.54658,29768.14665,28945.61406,29037.891802000002,37306.475881,38575.396894,39237.792869849,36390.876205779,29733.813705444998,32671.62700107,32279.26656136,30557.808852279,33253.257724983,39831.24118427,41115.040928588,51080.060349864,48995.617988639,48748.495866656005,49478.5235801,53825.980016278,54100.005822499,55188.20840865999,57026.700471295,50208.038508407,50771.908277349,48564.543150639,47933.6245529,50637.096793225006,44327.273823453,43407.984884923004,45297.442604173,45743.429734371006,47033.000085994005,46403.851147021,42005.978954968996,45775.363297625,43723.895876686,46022.716908377,52851.922350436995,47079.981886539,45725.143963415,47601.920645727,47741.189624383005,56398.618399001,61046.994816263,63671.060762063,71463.984085271,77362.6350665,78655.85674543,80066.13311948201
07_NAM,1.A.4,Residential and other sectors,CO2,948135.8952605521,959770.734506694,981200.922389093,937518.557169531,897307.691005542,876419.581475433,938376.482241316,909806.07355252,906934.768054695,854362.3231336819,772989.024376177,721351.159905453,721442.4719926191,694841.6048251011,719617.1626493409,708078.7011563331,688575.660188696,690978.5487770101,731588.6940548801,735832.7840968281,659700.289868896,668971.814832029,685144.700103377,706738.280998511,699092.782450842,702885.2346617599,746395.3618486109,728255.483327118,665413.446579186,684120.4214795,723960.6371945479,706437.547044776,716934.649025858,738776.036713661,731262.978603031,718256.4360213081,664406.885643684,696973.2653544319,701477.3485008749,687936.535725008,680896.316918233,660757.384829322,591563.1511092919,666488.059398191,686105.059080469,650689.26226567,630670.389231699,636464.694732898,695980.3918822721,686672.82814987,638859.7789856191,650785.8653734659,683028.689514807,637390.322441802,646505.869472803
07_NAM,1.A.5,Non-Specified,CO2,35874.786980491,36414.327570117,35319.378607717,33303.325641471,43990.828117374,47316.05295149,41330.796418413,31317.413187403,29891.080049789,39329.089591644,18751.495187661,21050.822899834002,18719.335678584,27505.473328326,24315.631961723,19595.758215668,18543.834468711,18439.65853386,19421.23527776,20318.3910669,22880.740153618,20694.517905178,125.118800124,116.127851648,87.247657005,79.124649366,50.549538604,48.984090063000004,57.702120816,1306.957473383,1887.432589368,901.153155932,60.561740337,111.372304337,107.27493755100001,95.261000224,89.61497184400001,80.604394273,74.64041739,74.470532153,78.001361655,5913.375739292001,5346.556178777,5648.877183365999,5143.995838868001,5007.602198753,5059.605215552,2454.19070427,2750.092201664,2759.5702630749997,1426.343944977,1454.072002136,1497.514591704,1333.008733936,1331.897798402
07_NAM,1.B.1,Solid Fuels,CO2,38241.901879000005,23459.507596000003,27575.351128,45145.261039,37897.616622,27690.629452,43437.84571,36053.344972,40175.708387,46397.849857999994,39252.016057,33476.923938,26356.673796,23950.07889,32921.242912,31199.815626000003,31008.984927999998,31866.010853,37182.819135,37671.992987,27138.818821099998,25167.115376,23804.63297,21460.1349709,26623.819757,26280.6815888,24899.4019449,24213.219498000002,23115.5181459,23578.1649774,22733.309960900002,21894.033513299997,21974.369944799997,22856.3382501,21696.256656,19603.5790256,20160.576352,20277.831827,20619.115145000003,16583.540212,19813.998255,18579.182737400002,17768.047817000002,18395.9285358,19367.9390364,23144.930548199998,18964.9857426,19030.5122534,18403.5377666,19293.790459099997,16891.5596324,19079.196247699998,18498.9672588,17218.7480544,16895.2351627
07_NAM,1.B.2,Oil and Natural Gas,CO2,20605.3844756509,14205.573454806101,11147.1353095777,10995.1410091194,8078.0915185184,6404.2395500492,6338.2185614312,6217.3574037985,6852.4423931287,7596.1714130952005,6535.9811919273,5594.4437561631,5369.3678151003005,5582.7780728303,6922.040737427,7073.36650942561,6943.22916300389,7701.1292758523305,8635.798483844621,8191.49932593278,8560.208738169309,9455.410593446559,9567.133413605301,12271.0957490327,12484.252278001299,13633.9707851327,12880.0151813126,12806.92962800952,13663.39289304545,12149.39030131956,11703.340929734939,11689.985137537009,11010.83301247365,11088.546532955399,10087.65516526463,19786.38114146763,19831.97850235401,10319.84083331549,11384.21697885975,11966.2719536361,18106.1662155897,24935.2825715102,22581.62504772111,22537.765027932997,26749.232683292998,27319.463669525,19359.672274803,30762.986413598,48977.616133213,54707.018831106005,34498.289714321,35675.780438308,33574.932549698,27173.769615919,26338.005313409
07_NAM,2.A.1,Cement production,CO2,37786.060000000005,39691.806000000004,41584.854,42921.446,40880.26,34546.8,36813.116,38665.53,40765.556,40430.798,35666.840000000004,33886.39194,29130.05824,31344.938070000004,34515.295672,34371.74735,34527.094528,33683.15114,34824.51984,34510.012520000004,39507.2218,37755.9546,38024.16808,39957.7958,42269.83808,43756.566,43660.732800000005,45347.47416,46400.32408,47442.738639999996,48740.04316,48769.124216000004,50508.957928,50745.04032,53597.562721199996,53986.983920000006,54783.415908,53368.08139,48526.419171999994,35080.554207,37444.5571196,38247.5032542,41866.8882873,42290.360533800005,45325.5981905,46078.21448,45509.66552,47006.4094419,47391.158016999994,49787.694063,49021.475247099996,47553.0891669,48180.9560079,47457.1861859,45763.5136742
07_NAM,2.A.2,Lime production,CO2,14581.425,14399.775000000001,15032.175000000001,15664.575,16093.2,14359.65,14983.5,15023.625,15462.525,15671.4,14867.85,14768.475,11249.55,11812.949999999999,12555.825,12349.725,11546.25,12422.55,13507.725,13601.625,13594.097001,13499.598915,13921.87632,14317.264667,14837.142686,15673.827923,16212.327309,16556.936966,16921.274029,16648.783316,16443.441008,15816.0,15111.0,16065.75,16789.5,16716.75,17388.75,16750.5,16476.75,13050.75,15159.75,15777.75,15573.75,15792.0,16496.25,15114.0,14330.25,14581.5,14838.75,14156.25,13051.5,14043.75,13668.75,13440.0,13425.0
07_NAM,2.A.3,Glass Production,CO2,1445.3471761800001,1454.0490343,1462.6037544,1471.12830759,1479.75828344,1488.58225443,1497.68385208,1507.0803997100002,1516.65539788,1526.26231665,1535.7741088599998,1545.18075008,1554.53857466,1563.94405414,1573.52712505,1583.39039781,1593.58217386,1604.09108777,1614.83725528,1625.69504608,2276.5574460899998,2162.5936702999998,2254.65730389,2284.3031402300003,2353.4973722600002,2342.85832747,2371.7548708900003,2475.08816931,2532.12253706,2572.6736518999996,2535.46727269,2409.8141254,2422.03050902,2370.52661653,2406.1030635300003,2386.78939611,2383.27864484,2290.60483213,2187.15143764,1877.4550214199999,2050.18799385,2042.57343855,1990.17020577,2001.3523589929998,1997.2225183409998,1999.274009027,2073.128612993,1966.437525306,1940.9699339659999,1889.7367765610002,1811.178555628,1931.28385691,1972.140673472,1930.728707527,1845.689360756
07_NAM,2.A.4,Other Process Uses of Carbonates,CO2,8108.9936146,8108.9936146,8438.2234955,7936.4198848999995,7794.9101267999995,7421.5257896,9957.264459,10195.057538000001,10320.475828,10304.422287000001,10312.974507,10316.378359,10083.35283,10371.273690999999,10298.233900000001,10286.380697499999,10233.8753161,10459.3609646,10767.41154,11036.6338048,13786.153088,12230.227408399998,11929.3291026,11377.2497718,11688.467693100001,14288.9091944,14848.9582141,15027.8442412,14965.3465235,15338.9817484,12295.817793100001,11858.2094917,12204.6314488,10938.120660600001,13547.994354,14352.1203108,15171.8344728,14775.009127599998,13855.900565,14643.6223303,16409.9243164,15909.6316282,15196.3355372,13815.6488303,15494.611627799999,15199.8362588,13790.5498076,12673.9764875,10113.693490599999,12548.8101351,12373.6113581,13291.3367067,13494.7925167,13214.4825767,12640.6442312
07_NAM,2.B,Chemical Industry,CO2,40754.292025999996,40334.559297,44860.325606,45868.607265,39779.041651,36394.554128,52221.392228,58109.275875,54397.918279,54940.673593,51350.529952,51304.04517899999,45586.19651,53339.338571,54420.70475999999,56251.8434,56926.53495,56668.79929,58190.15096,52007.514429999996,58740.39984,57126.8145,63156.59337,66598.64387,71195.89057,71135.359,70675.50206,73608.57964,72742.97115,71093.67635,75680.62375,56109.34765,62810.766449999996,63172.57525,69384.72427,64057.13876,65117.37444,66397.09649,61789.504089999995,56458.559,59869.308730000004,63688.16693,62873.42147,64268.61503,64821.918059999996,68807.46854999999,71490.3754,74192.23663,79332.93894,84224.99480999999,86381.05881,84656.18385999999,88834.03243,86723.50345999999,88091.50003
07_NAM,2.C,Metal Industry,CO2,33511.184124,31491.641079,34042.484781,37574.438089,36525.099876,30499.338793,32565.896104,32266.502948,34436.144576,33978.083955,29938.451785,30571.822979,20806.759448,22164.907294,25215.629793,23458.571108,20949.68722,22733.090624999997,24973.529735,25385.73966,24974.701590999997,23726.814526000002,23641.446884,23395.885855,22662.065204000002,23111.78029,23242.900568,23625.871943000002,23684.333007,23606.280199,23399.673689000003,20153.374207,20377.473449999998,20236.928167,20281.996564,20246.588371,19931.196377,20177.012243,19943.741767,14944.113771,16680.799872,18506.005534,19164.630576,18776.822116,18322.944985000002,17138.132459,16372.620055,16398.84872,16088.788402000002,16309.678369000001,15082.684739,16347.070425,15462.545377999999,15427.587796,15733.987356999998
07_NAM,2.D,Non-Energy Products from Fuels and Solvent Use,CO2,13432.965524570998,13171.662100968,13235.129177731002,13635.165623307,12996.594634273,11922.283086819,12802.006958654998,13388.767139199,13834.734345591,14261.666561187998,13593.924871962,13457.182288967,12652.863666494999,12717.648435423,13008.400716827999,12541.708267768001,12529.070036466,13266.287814813,13056.22866196,13214.790579027,13250.697079997,12769.067844160998,13060.125015142,13313.962495370002,13896.99323081,13667.884864540998,13045.042390967,13509.44053048,13348.291414025998,13519.348637159,13085.442423755,12834.512418288,12046.499008067,11539.941846423,11646.702170507,11657.270818198,11409.778862213,11534.727257147,11356.205466629,10774.259881839,11485.794370090001,11160.363876919,10828.000934292002,11119.993778631,11307.577096009,11403.698229309,11336.146478321998,11723.274941529999,11066.051947441,10948.887272073,10753.380022758998,10682.981780224,11298.544611270001,10348.060382727,10246.949673870002
