Region,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000770727,0.000562513,0.000427791,0.000311959,0.001113343,0.000982947,0.000959309,0.000939415,0.0010003015,0.00097017738,0.0009217868700000001,0.0008910482899999999,0.0099887482,0.00045162792000000003,0.00042492613,0.00046658451,0.00046627543,0.00047198522,0.00048767125,0.00049469983,0.0005060576300000001
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.010010334499999999,0.030280613742,0.56924921092,2.551229008,3.138994716,4.10678529002,5.90450337907,7.40691739614,9.27071984928,10.588894981500001,12.363334645,14.345271238,15.787193802,17.512590974,19.223056988,20.749612018,22.75325893,24.287460017,25.308851687,25.683106825,27.133505504,27.90856108,28.663149207,29.008714429999998,29.310153045,28.225675324,28.471116682,27.734002377,25.889509985,24.645949193,23.503317838,22.530515552,21.481062241,20.531306857,19.53170251
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000645592,0.00098628,0.000686725,0.000659256,0.0006340860000000001,0.00060859,0.000584135,0.00056067395,0.000538165408,0.000516570446,0.0004958485790000001,0.00047596469300000005,0.009435763989,0.00206121,0.0025843520000000003,0.00328714776,0.00123761002,0.0009630763600000001,0.00042265048000000003,1.5171309999999999e-05
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,7.09282e-05,8.61922e-05,0.0006867155,0.00817762664,0.0364964811,0.0980696626,0.2604194543,0.4607219671,0.7248184056,1.0548397626,1.4358957691,1.843143164,2.246661956,2.6755307090000002,3.0734413772,3.484811006,3.90483254,4.306271122,4.63498891,4.802748062,4.997417302,5.167767805,5.272617671,5.342559095,5.34524368275,4.576986499,4.452700395,4.148253712000001,3.716702055,3.322526766,2.915541599,2.602556554,2.239919037,1.902190602,1.552007625
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,0.00043999188,0.0007838101780000001,0.00410563583,0.1081992512,0.131372336,0.9151720228,0.9820067591999999,1.03421831,0.9902645725000001,1.1020331992,1.5756429161,2.7062176153,3.4139510020999997,3.3955492155,3.0369591352,2.4531760676,2.5911688286000003,2.5163803762,2.2945247936,2.347347419,2.4963570556,2.6617289818199996,2.914632866812,3.1905465126140005,3.358378093527,3.5028738556540002,3.624852386445,3.8340399097500004,3.91630124302,4.39317690099,4.261782881708,5.331917109277001,5.804486214277,6.275010016277,6.746556468376999
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.00032418558,0.0008076778809,0.0021651691,0.0067790873,0.0183205388,0.0342906204,0.0649508764,0.09732259478,0.149125606,0.19843175,0.256028793,0.314909528,0.359655185,0.3891074042,0.4376056506,0.4888341538,0.5144970937,0.57666675955,0.6196256222600001,0.6722651958,0.71220381286,0.74703128455,0.7797483839,0.8216252422,0.8495936058,0.8774761272,0.8709764354,0.8723520558,0.87379217257,0.8683744751,0.870019172,0.8694918817499999,0.87005058792
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-23,0.0,0.0,1.19611e-05,0.00024100370000000002,0.0006998888199999999,0.00249069944,0.0043806109,0.0070763175,0.0110612154,0.015453838099999999,0.0199220596,0.02412324878,0.02829187566,0.034338299302999996,0.039771660246,0.04463674873,0.04873736502,0.05472638783,0.057520183685,0.058952984315,0.060972095883,0.061016131492999996,0.067493690526,0.067023049487,0.062719010326,0.061407956302,0.059922748397,0.057994199510000004,0.052782352989999996,0.04932154133,0.04647708642,0.0431235884938,0.0399219649838,0.0367891023333,0.033621857873799996
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-236fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5365748e-05,1.3468306e-05,0.00027536980000000003,0.00057684361,0.00042191316999999997,0.00034394023,0.00031426834,0.0005175024600000001,0.00064105763,0.00116988894,0.00131598406,0.0017388892999999999,0.002358574,0.0027526476,0.0032383573,0.003194213,0.0034199007,0.0036817774,0.0040189977,0.00435429963,0.004340523,0.0046599147,0.00499125703,0.0052035762,0.0054912612,0.00574126233
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,8.19837e-06,1.66481e-05,2.91569e-05,0.0017224267,0.005463005799999999,0.013613223740000001,0.026466216180000002,0.160831382,0.19679353890000004,0.5103197716,0.4382205327,0.4631053645,0.4757265126,0.4668683019,0.4178870674,0.4521471945,0.47637038700000006,0.4815375869,0.50886142345,0.55067036118,0.6281388689499999,0.6724103110999999,0.7108439599999999,0.645048635,0.611764911,0.640599145,0.614570755,0.604392451,0.6020888099999999,0.59584783481
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0007262121,0.000975730521,0.00109603191,0.00138190797,0.00205896125,0.00545974537,0.01527070006,0.0269179725,0.07526576330000001,0.13306020269,0.21273331441,0.30734896776,0.4300822039,0.5866814767,0.8045160754999999,1.0250702789,1.2878720576,1.4922533329,1.713322357,1.8553724958,2.0453790969,2.2748541809,2.561332244,2.8727754191,3.071144534,2.903902949,3.169529245,3.379481552,3.66093818,4.102379887,4.2988232150000005,4.817779044,5.203392666,5.570396923,5.946705865
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002337045,0.008042885,0.0194940113,0.0439190091,0.0958916174,0.1620685317,0.49132507479999993,0.46885375890000003,0.47652391,0.559952078,0.483676618,0.440065527,0.4300984152,0.430057334,0.3967582853,0.3693820377,0.4177903829,0.5340485953,0.5480087,0.553015588,0.44453718000000003,0.504062716,0.366399736,0.342869151,0.308979808,0.24395217200000002,0.194493682
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57e-05,3.0345e-05,2.57933e-05,2.19243e-05,3.00356e-05,2.55303e-05,2.17e-05,1.84456e-05,1.56788e-05,1.3327e-05,7.55195e-05,0.00082,0.001088107,0.001446367,0.001903316,0.002264422,0.002673449
09_WEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-43-10-mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95504e-05,0.0024439278999999997,0.006948029,0.01146852,0.013382639000000002,0.012145094,0.011257396,0.011261561,0.011115426,0.010317296,0.009615278,0.009786169,0.009818871,0.010081856500000002,0.0103726031,0.010768458,0.011629728,0.011842075999999998,0.012080343,0.011243532,0.011114800000000001,0.010986068000000002,0.010876614,0.011027664000000001,0.010998618379999998,0.0110596217
09_WEU,2.G,Other Product Manufacture and Use,C2F6,0.000537,0.0005635,0.0005909999999999999,0.000618,0.0006445,0.000671,0.0006984999999999999,0.0007260000000000001,0.000752,0.0007795,0.000805,0.0008325,0.00086,0.000886,0.0009135,0.0009395,0.000966897,0.0009938005000000001,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705,0.001020705
09_WEU,2.G,Other Product Manufacture and Use,C3F8,0.000671,0.000707,0.000738,0.000774,0.000805,0.000841,0.0008725,0.000908,0.0009395,0.0009750000000000001,0.0010065,0.001042,0.0010745,0.0011095,0.0011415,0.0011765,0.001210095,0.001243909,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001,0.0012777280000000001
09_WEU,2.G,Other Product Manufacture and Use,C4F10,0.001544,0.0015704999999999998,0.0015985,0.0016255,0.001653,0.0016785,0.001705,0.0017324999999999999,0.0017595,0.0017875,0.0018124999999999999,0.001839,0.0018675,0.0018945,0.0019215,0.0019475,0.001975369,0.0020024785,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997,0.0020296249999999997
09_WEU,2.G,Other Product Manufacture and Use,HCFC-141b,0.0050215104,0.086443443,0.799615434,2.643620877,5.04066423,7.46177917,8.70915008,9.01472479,10.378204460000001,11.26115342,12.05789391,12.96905667,13.6649157,12.63913263,12.198127119999999,12.02798875,0.8576823650000001,0.0133727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09_WEU,2.G,Other Product Manufacture and Use,HCFC-142b,1.780702298,2.594329665,3.26708798,3.5700372799999998,4.01147755,4.40825686,4.55360951,4.69033505,4.75291456,5.04745151,5.33613928,5.15092151,4.27642976,4.14456355,4.33822143,4.41928831,2.594032089,1.781658988,0.969284188,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999,0.5651836729999999
09_WEU,2.G,Other Product Manufacture and Use,SF6,0.3907758863,0.40665101519999997,0.4361710436,0.4653607931,0.49517096329999993,0.5285472645,0.523695437,0.5229855449999999,0.493670808,0.409969555,0.387592517,0.3625777232,0.3157461957,0.2994447723,0.3007489263,0.2969025483,0.291422854,0.2960947836,0.3009632261,0.3007136981,0.2973430961,0.293440461,0.2993655371,0.294609063,0.2849938891,0.30388329638,0.31174557098000005,0.3190662671,0.3282200601,0.3288563471,0.28306288869999996,0.2563116345,0.2328384634,0.2035060231,0.177103217
10_EEU,2.C,Metal Industry,C2F6,0.15428102,0.143576896,0.108575823,0.0865431,0.078766423,0.09930646800000001,0.110098682,0.136025816,0.139345076,0.143420765,0.14472253899999998,0.117063769,0.152103607,0.113861882,0.17226501,0.144491139,0.184311455,0.17908073,0.08204438,0.054495847,0.064147465,0.063314551,0.059115825999999996,0.045092608000000006,0.063528839,0.035891229999999996,0.042072702000000003,0.044678028,0.045164156,0.048294433,0.042796368,0.044606352,0.046632983,0.046079167,0.046815575
10_EEU,2.C,Metal Industry,CF4,0.7032422,0.64410475,0.48041851999999996,0.39547565,0.36649619,0.43657757,0.47985863000000006,0.5828202299999999,0.59135611,0.60514886,0.6067771599999999,0.49152845,0.63239831,0.47497098000000004,0.70209465,0.58231743,0.49426772,0.724519,0.3971519,0.238841556,0.203644084,0.20710813,0.19076131,0.13661395599999998,0.15033818,0.13772848199999999,0.150240725,0.15935830699999998,0.16103706499999998,0.171360234,0.15185402,0.157995914,0.164916287,0.162768305,0.165154501
10_EEU,2.C,Metal Industry,SF6,0.0,0.0,0.0,0.0,0.000581818,0.000727273,0.000727273,0.000627879,0.000528485,0.000429091,0.000329697,0.000230303,0.000130909,8.36364e-05,3.63636e-05,5.45455e-05,0.000118182,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_EEU,2.E,Electronics Industry,C2F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003135,0.0005643,0.0001254,0.00028215,0.0003762,0.0008151,0.0008436,0.0014079,0.0020406,0.0027417,0.00015048,8.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020691,0.0027588,0.0036784,0.00448305
10_EEU,2.E,Electronics Industry,CF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001539,0.0001539,2.8975e-05,0.00035055,0.000346465,0.00081225,4.18e-05,9.405e-05,0.0001254,0.00152855,0.00111853,0.00146965,0.00134368,0.000917748,8.22605e-05,5.1756e-05,3.68505e-05,6.2073e-05,5.6259e-05,5.6259e-05,8.721e-05,8.1396e-05,6.6006e-05,5.63445e-05,0.001156758,0.001515212,0.001998281,0.002419042
10_EEU,2.E,Electronics Industry,HFC-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56e-05,0.0,0.0,0.0,9.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12e-05,0.0001216,0.000162133,0.0001976
10_EEU,2.E,Electronics Industry,NF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55e-06,3.439e-05,5.168e-05,8.514e-05,0.00015488,0.00013998,0.00013668,0.00019448099999999998,0.000182469,0.00014668,0.00012521,9.044e-05,6.02933e-05,3.14978e-05,2.02667e-06
10_EEU,2.E,Electronics Industry,SF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003515,0.0003762,0.0006942,0.00037804,0.000185,6.188e-05,0.0001014,3.458e-05,1.976e-05,0.00016952,0.00013364,0.00027716,0.0003588,0.00023504,0.0003588,0.00026835,0.0003147,0.00034157999999999997,0.00045032,0.00038844,0.00030418000000000003,0.0005089399999999999,0.00059504,0.0006639063,0.0007838154,0.0008782037
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,C4F10,0.0,0.0,0.0,0.0,0.0,0.0,9.52e-05,0.000893365,0.00086938,0.001288284,0.001713462,0.003256765,0.00292,0.00276,0.00262,0.00249,0.002365344,0.002247077,0.002134723,0.002027987,0.001926588,0.00183,0.001738745,0.001651808,0.00157,0.001490757,0.001416219,0.001345408,0.001278138,0.001214231,0.001153519,0.001095843,0.001035078,0.000975361,0.00091512
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,C6F14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358351,0.005456478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,CF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.00030488,0.000386572,0.000192092,0.0003384,0.0005,0.00024,0.000105,6e-05,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0002039434016,0.000241406044,0.01911667459,0.0214241727,0.02870530474,0.03657872979,0.048024509,0.095557698,0.13117689,0.198400765,0.278513154,0.342331822,0.409159941,0.537864384,0.71005022,0.874207645,0.9567946230000001,1.078810794,1.220347868,1.3053391939999999,1.404912314,1.567791602,1.511028022,1.617635061,1.71523424,1.704076786,1.687738609,1.671571494,1.681247671,1.673637966,1.6689854,1.6628542610000001
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.00020634505,0.0111015777,0.03082792772,0.054176662400000006,0.061664576900000004,0.197556146,0.38451641299999995,0.592410626,0.745679638,0.947601303,1.233152883,1.607669759,1.8654681960000001,2.097754676,2.75513207,3.208316092,3.436955212,3.658172119,4.031220855,3.963426418,3.82763444,3.995646807,4.145150281,4.222401232,4.49086208,4.542397224,4.677364191,4.904066923,5.031408827,5.222979201,5.3201044479999995,5.3734687779999994,5.489030291,5.579276921,5.682180994
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,0.000298939,0.00043050440000000004,0.0194328,0.021916429600000002,0.02957627092,0.04400851354,0.0718024136,0.123320743,0.179987599,0.252051399,0.33889871,0.393811886,0.452438241,0.534184249,0.644598169,0.738149049,0.80412403,0.878022755,0.96892742,1.02048596,0.997319557,1.098997712,1.058864729,1.0858538249999998,1.080947752,1.0208630539999999,0.9694125790000001,0.909798358,0.89979684,0.8595694429999999,0.823318421,0.785079208
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,1.7654109999999998e-05,0.0019354049999999999,0.003805541,0.005573458,0.007684919,0.009773773,0.012291079100000001,0.014908835700000001,0.0180020664,0.0207430706,0.023336012,0.023324376,0.025470408,0.0295594934,0.03519334532,0.104173499,0.2675701111,0.3845462899,0.35250439479,0.53055088942,0.57565216722,0.53636903335,0.50020142527,0.43397362303,0.47433534844,0.39085516132000003,0.30638909217,0.37549458082000003,0.29133671819,0.26141001656,0.11726643144,0.11861414531,0.10405888368,0.10720366725,0.10149842833
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,0.0,0.0,0.0,0.0,6.065e-05,0.0007331034399999999,0.0012950083799999998,0.0020910758000000002,0.0023495861,0.0035996349,0.0043732685,0.0057518003,0.0061816588999999995,0.0099854386,0.0109435236,0.0166717917,0.018542091,0.021271803,0.02180058,0.024822904,0.027294626,0.031809906,0.034904356000000004,0.038785242,0.043423431,0.045222227999999996,0.047052203,0.050349779500000004,0.051909382000000004,0.053916395,0.054689116,0.055277095,0.056399665,0.057227422,0.058202588
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-23,0.0,0.0,0.0,0.0,0.0,7e-07,3.531e-05,0.00013231069999999998,0.00019794206,0.00044351369999999995,0.0003483505,0.00040359390000000003,0.00047332281,0.00056441309,0.00067471612,0.0009847671,0.0010566294,0.0011050729,0.0011624862199999999,0.00145576962,0.0014824223969999999,0.0017102488399999998,0.001756858149,0.0018670464779999999,0.0020705023860000003,0.0021981197034,0.0022932269808,0.0024388724722,0.0026487239692,0.0145253416187,0.0186069573314,0.0239694275845,0.031076329956210003,0.03659333265621,0.042905284992079996
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-236fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094e-05,3.26212e-05,4.19688e-05,8.39294e-05,0.000281679,0.0005591859999999999,0.000760688,0.0009642892,0.0014303908,0.0018174598999999999,0.0027045615,0.00343258,0.003717282,0.004120889,0.004317777,0.004603254,0.004902545,0.005193779,0.0055557969999999995,0.005801522,0.007073853299999999,0.0081849252,0.0091978878,0.008886749999999999,0.008686887999999999,0.008854209,0.008739649,0.008766030000000001
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067268653,0.002139243,0.0020604843,0.0022295626000000002,0.0035201851,0.0045978883,0.0064739857000000005,0.0079455774,0.010016468,0.010590956,0.010641471,0.010668753,0.011213783,0.016159829,0.015536036,0.014533117,0.014626241,0.015326216,0.015542239,0.016283033000000002,0.017079981,0.017850612999999998,0.018634404
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,0.0,0.0,0.0,0.0,0.0,0.00112236592,0.0015597575000000001,0.00231634456,0.0033568049,0.0054814976,0.011496621,0.018073908,0.028575915,0.03805562,0.055035084000000005,0.073496624,0.13363879,0.216645059,0.295319937,0.32495167999999996,0.38678047,0.447645761,0.482402945,0.531905308,0.579402892,0.629602557,0.730436103,0.868340484,1.006707031,1.152479595,1.2799173709999998,1.437622763,1.5812613389999999,1.72851266,1.8739576070000001
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45139e-05,0.0001090279,0.0001635417,0.0008780553,0.008141885,0.014423065999999998,0.037509052,0.043422909999999995,0.044764688999999996,0.04515835164,0.0457526182,0.042783337389999995,0.04365875515,0.046002988439999996,0.04913097389,0.05812331661,0.0528305223,0.0590200342,0.06382372,0.06792839869999999,0.07249117199999999,0.0741992949,0.0782869211,0.0817397619,0.0848226238,0.0880904762
10_EEU,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-43-10-mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0006,0.001362,0.0016985,0.0009865,0.00025,0.00025,0.0002745,0.0003235,0.000348,0.0003305,0.000349167,0.000367833,0.000376846,0.00038608,0.000398385,0.000409154
10_EEU,2.G,Other Product Manufacture and Use,C2F6,3.2e-05,3.3e-05,3.55e-05,3.65e-05,3.9e-05,4e-05,4.1e-05,4.35e-05,4.45e-05,4.7e-05,4.8e-05,4.9e-05,5.15e-05,5.25e-05,5.5e-05,5.6e-05,5.79e-05,5.95855e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05,6.1271e-05
10_EEU,2.G,Other Product Manufacture and Use,C3F8,4e-05,4.3e-05,4.4e-05,4.7e-05,4.8e-05,5.1e-05,5.2e-05,5.5e-05,5.6e-05,5.9e-05,6e-05,6.3e-05,6.4e-05,6.7e-05,6.8e-05,7.1e-05,7.280000000000001e-05,7.4886e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05,7.6972e-05
10_EEU,2.G,Other Product Manufacture and Use,C4F10,9.2e-05,9.3e-05,9.6e-05,9.7e-05,9.9e-05,0.0001,0.000101,0.000104,0.00010499999999999999,0.000107,0.000108,0.00010899999999999999,0.000112,0.00011300000000000001,0.000115,0.000116,0.000118067,0.000119752,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438,0.000121438
10_EEU,2.G,Other Product Manufacture and Use,HCFC-141b,0.000321820275,0.006675839,0.066583648,0.241633557,0.503390676,0.81823275,1.0066154,1.08255336,1.28368093,1.4719034,1.76498402,2.1198824899999997,2.50163829,2.39535152,2.47656551,2.60981701,1.59098174,0.297512748,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184,0.12735184
10_EEU,2.G,Other Product Manufacture and Use,HCFC-142b,0.114122324,0.200354435,0.272048938,0.326310422,0.400609973,0.483393652,0.526312527,0.56324861,0.5878897599999999,0.65973302,0.78108226,0.84195455,0.78288676,0.78547387,0.88078156,0.95889258,0.7438542300000001,0.68075813,0.6176633499999999,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287,0.58619287
10_EEU,2.G,Other Product Manufacture and Use,SF6,0.0094633617,0.00955801031,0.010006448139999999,0.0108356047,0.0126675129,0.01436829076,0.015181101199999998,0.0160706,0.0171141022,0.0164807259,0.0179115557,0.0177872713,0.018955556000000002,0.020814815400000002,0.0211972332,0.0210725267,0.0223037378,0.0226013859,0.022551177,0.023358436,0.025170322,0.024780257,0.025251945,0.026850375,0.025623745,0.028864998,0.029279643,0.02922386,0.030700582,0.031087774000000002,0.0327923127,0.032491355,0.033121358000000004,0.033799218,0.0344531475
11_CAS,2.C,Metal Industry,C2F6,0.08836366000000001,0.12992792,0.11217753,0.083138557,0.078015465,0.08417361,0.070602845,0.06796508500000001,0.06897569099999999,0.07396976300000001,0.086305373,0.070973419,0.086797664,0.0636314,0.09814073000000001,0.081204546,0.109477823,0.104007973,0.058290866,0.047963878,0.057675346,0.045429512,0.045071266,0.032430149,0.032854151,0.020897554999999998,0.025411575999999998,0.02427106,0.024207188000000004,0.023095362,0.02050866,0.020053971,0.019911982,0.018850856,0.018249298
11_CAS,2.C,Metal Industry,CF4,0.37705582,0.5509841,0.4821294,0.36044104,0.34012519999999996,0.35211041000000004,0.2951416,0.2874262,0.28807263000000005,0.31200492,0.35789095,0.28818988,0.35320950999999995,0.2594322,0.39647651,0.32576441,0.29507728000000005,0.42579995,0.28767224,0.21429613,0.18977617,0.155686452,0.15666800000000003,0.112600833,0.091218406,0.092772805,0.102456721,0.097982265,0.100085403,0.096541735,0.086722192,0.085846906,0.08611861600000001,0.082644243,0.081042911
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,0.0,0.0,0.0,0.0,0.0,0.000108448,0.00016286799999999999,0.000362788,0.0141802618,0.018318694,0.0443521103,0.050370167,0.057303364,0.08244438700000001,0.108767773,0.119564939,0.170089862,0.183697011,0.201229438,0.21461518699999999,0.220267616,0.273187306,0.327676312,0.326480023,0.38820736499999997,0.412992366,0.437047674,0.512142732,0.587759177,0.6521834440000001,0.7106233040000001,0.7526560790000001,0.807621712,0.8594344679999999,0.912823663
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,0.20007472060000003,0.17030130500000001,0.14040091400000002,0.11076098799999999,0.08256814100000001,0.0568841,0.11663106399999999,0.18079288300000002,0.254515552,0.320781397,0.407150387,0.46792422300000003,0.539283457,0.643712271,0.79524573,0.949865916,1.1549430250000001,1.384343922,1.6120898240000001,1.74599387,1.443954363,1.392654239,1.4996224360000001,1.525723176,1.6110213599999998,1.608551898,1.706248123,1.8942045179999998,2.055630698,2.234701125,2.404222343,2.542199936,2.70438968,2.8609525349999996,3.020328833
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,0.0,0.0,0.0,5.55768e-05,0.00013973110000000001,0.00042465,0.000836933,0.001328155,0.006752267,0.010063163,0.016763634,0.025383572,0.034051741999999996,0.045833818,0.057687173,0.068128174,0.07821945699999999,0.085934193,0.093794936,0.098256786,0.10739143000000001,0.111619922,0.121154512,0.115102736,0.124688319,0.129986876,0.13952825100000002,0.151660082,0.160570664,0.171008479,0.175020702,0.199922184,0.213039356,0.22704965,0.24061338200000001
11_CAS,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,1.6916e-05,0.001854483,0.003646424,0.005340421,0.007363598,0.009365113000000001,0.01136154,0.013210282,0.015300019,0.017221521,0.01849822,0.017438067,0.019100644,0.020682963000000002,0.025505799000000003,0.030701291,0.021000974999999998,0.02430066,0.027600345,0.030900030000000002,0.033549365,0.034159356,0.032833875,0.033808013,0.034120605,0.033969195,0.033899858000000005,0.036218565999999994,0.037871056,0.039171676,0.040928949000000006,0.042499076999999996,0.044041750000000005,0.045665107999999996,0.047248124
